time,simulation,method,state,bias,estimate,truth
365,1,Aalen-Johansen,1,-0.022016225403147405,0.5580417745968526,0.580058
365,1,Aalen-Johansen,2,-0.0018954960146934652,0.27306150398530654,0.274957
365,1,Aalen-Johansen,3,0.023911721417840842,0.16889672141784084,0.144985
730,1,Aalen-Johansen,1,-0.003773596257702183,0.4273904037422978,0.431164
730,1,Aalen-Johansen,2,-0.033661611165530514,0.25771838883446946,0.29138
730,1,Aalen-Johansen,3,0.03743520742323264,0.3148912074232327,0.27745600000000004
1095,1,Aalen-Johansen,1,-0.10002566907363794,0.23269033092636207,0.332716
1095,1,Aalen-Johansen,2,0.06598142465460949,0.3533584246546095,0.287377
1095,1,Aalen-Johansen,3,0.034044244419028424,0.4139512444190284,0.379907
1460,1,Aalen-Johansen,1,-0.11674580144418273,0.13961419855581725,0.25636
1460,1,Aalen-Johansen,2,-0.1400798348565408,0.1374171651434592,0.277497
1460,1,Aalen-Johansen,3,0.2568256363007235,0.7229686363007235,0.466143
1825,1,Aalen-Johansen,1,-0.19793899999999998,3.100057956025132e-17,0.197939
1825,1,Aalen-Johansen,2,-0.07449342420048244,0.18468757579951756,0.259181
1825,1,Aalen-Johansen,3,0.2724324242004823,0.8153124242004823,0.54288
365,2,Aalen-Johansen,1,-0.02445619724284187,0.5556018027571581,0.580058
365,2,Aalen-Johansen,2,-0.0026909211101142083,0.2722660788898858,0.274957
365,2,Aalen-Johansen,3,0.02714711835295608,0.17213211835295608,0.144985
730,2,Aalen-Johansen,1,-0.051529608782741876,0.3796343912172581,0.431164
730,2,Aalen-Johansen,2,0.08478923322004994,0.3761692332200499,0.29138
730,2,Aalen-Johansen,3,-0.03325962443730815,0.2441963755626919,0.27745600000000004
1095,2,Aalen-Johansen,1,-0.12033312379454092,0.2123828762054591,0.332716
1095,2,Aalen-Johansen,2,0.166293623181394,0.453670623181394,0.287377
1095,2,Aalen-Johansen,3,-0.04596049938685309,0.3339465006131469,0.379907
1460,2,Aalen-Johansen,1,-0.12893027427672452,0.12742972572327546,0.25636
1460,2,Aalen-Johansen,2,0.0918450162264533,0.3693420162264533,0.277497
1460,2,Aalen-Johansen,3,0.0370852580502713,0.5032282580502713,0.466143
1825,2,Aalen-Johansen,1,-0.07050927427672454,0.12742972572327546,0.197939
1825,2,Aalen-Johansen,2,0.1101610162264533,0.3693420162264533,0.259181
1825,2,Aalen-Johansen,3,-0.03965174194972876,0.5032282580502713,0.54288
365,3,Aalen-Johansen,1,0.09879643314406927,0.6788544331440692,0.580058
365,3,Aalen-Johansen,2,-0.08451052128996606,0.19044647871003395,0.274957
365,3,Aalen-Johansen,3,-0.014285911854103384,0.13069908814589662,0.144985
730,3,Aalen-Johansen,1,0.036351161731828896,0.4675151617318289,0.431164
730,3,Aalen-Johansen,2,0.03393269321999276,0.32531269321999273,0.29138
730,3,Aalen-Johansen,3,-0.07028385495182202,0.20717214504817802,0.27745600000000004
1095,3,Aalen-Johansen,1,0.0091544620163998,0.3418704620163998,0.332716
1095,3,Aalen-Johansen,2,-0.015238096108744659,0.27213890389125533,0.287377
1095,3,Aalen-Johansen,3,0.00608363409234447,0.38599063409234446,0.379907
1460,3,Aalen-Johansen,1,0.08551046201639984,0.3418704620163998,0.25636
1460,3,Aalen-Johansen,2,-0.11421365766524677,0.16328334233475322,0.277497
1460,3,Aalen-Johansen,3,0.028703195648846602,0.4948461956488466,0.466143
1825,3,Aalen-Johansen,1,0.05846384651229983,0.25640284651229983,0.197939
1825,3,Aalen-Johansen,2,-0.09589765766524677,0.16328334233475322,0.259181
1825,3,Aalen-Johansen,3,0.03743381115294653,0.5803138111529466,0.54288
365,4,Aalen-Johansen,1,-0.08344200135869567,0.4966159986413043,0.580058
365,4,Aalen-Johansen,2,0.014934202735971736,0.28989120273597174,0.274957
365,4,Aalen-Johansen,3,0.06850779862272385,0.21349279862272386,0.144985
730,4,Aalen-Johansen,1,-0.0885312087296195,0.3426327912703805,0.431164
730,4,Aalen-Johansen,2,0.003419836531929288,0.29479983653192926,0.29138
730,4,Aalen-Johansen,3,0.0851113721976901,0.36256737219769014,0.27745600000000004
1095,4,Aalen-Johansen,1,-0.11517137062198071,0.2175446293780193,0.332716
1095,4,Aalen-Johansen,2,0.04718217559883253,0.3345591755988325,0.287377
1095,4,Aalen-Johansen,3,0.0679891950231481,0.4478961950231481,0.379907
1460,4,Aalen-Johansen,1,-0.11133024708132042,0.14502975291867956,0.25636
1460,4,Aalen-Johansen,2,0.009268007656142219,0.2867650076561422,0.277497
1460,4,Aalen-Johansen,3,0.10206223942517823,0.5682052394251782,0.466143
1825,4,Aalen-Johansen,1,-0.05290924708132044,0.14502975291867956,0.197939
1825,4,Aalen-Johansen,2,-0.11579849617192889,0.1433825038280711,0.259181
