time,simulation,state,bias,estimate,method,truth
365,1,1,-0.037057495950117425,0.7806455040498825,Aalen-Johansen,0.817703
365,1,2,0.03856043776250295,0.13331443776250296,Aalen-Johansen,0.094754
365,1,3,-0.001502941812385597,0.0860400581876144,Aalen-Johansen,0.087543
730,1,1,-0.01970980003404188,0.7065241999659582,Aalen-Johansen,0.726234
730,1,2,0.008408497745804891,0.12362449774580489,Aalen-Johansen,0.115216
730,1,3,0.01130130228823642,0.16985130228823642,Aalen-Johansen,0.15855
1095,1,1,-0.0047410092299740025,0.657132990770026,Aalen-Johansen,0.661874
1095,1,2,0.014396679105633178,0.12390767910563318,Aalen-Johansen,0.109511
1095,1,3,-0.009655669875659356,0.21895933012434066,Aalen-Johansen,0.228615
1460,1,1,-0.0053693507345876634,0.6111566492654124,Aalen-Johansen,0.616526
1460,1,2,0.012582675431457191,0.1131226754314572,Aalen-Johansen,0.10054
1460,1,3,-0.007213324696869583,0.27572067530313044,Aalen-Johansen,0.282934
1825,1,1,0.003251338940078896,0.5423263389400789,Aalen-Johansen,0.539075
1825,1,2,0.0022069751915606006,0.1066079751915606,Aalen-Johansen,0.104401
1825,1,3,-0.005458314131639386,0.3510656858683606,Aalen-Johansen,0.356524
365,2,1,0.013982211523629773,0.8316852115236297,Aalen-Johansen,0.817703
365,2,2,-0.018610913117660097,0.07614308688233991,Aalen-Johansen,0.094754
365,2,3,0.004628701594030699,0.0921717015940307,Aalen-Johansen,0.087543
730,2,1,4.3896221139216873e-4,0.7266729622113922,Aalen-Johansen,0.726234
730,2,2,-0.011834425390031475,0.10338157460996852,Aalen-Johansen,0.115216
730,2,3,0.011395463178639736,0.16994546317863973,Aalen-Johansen,0.15855
1095,2,1,0.001546968267609472,0.6634209682676094,Aalen-Johansen,0.661874
1095,2,2,-0.0012428275881176953,0.1082681724118823,Aalen-Johansen,0.109511
1095,2,3,-0.00030414067949130486,0.2283108593205087,Aalen-Johansen,0.228615
1460,2,1,-0.00555966314451628,0.6109663368554837,Aalen-Johansen,0.616526
1460,2,2,-0.01646085384859916,0.08407914615140084,Aalen-Johansen,0.10054
1460,2,3,0.02202051699311597,0.304954516993116,Aalen-Johansen,0.282934
1825,2,1,-0.04151838650304879,0.4975566134969512,Aalen-Johansen,0.539075
1825,2,2,-0.015593688656352925,0.08880731134364707,Aalen-Johansen,0.104401
1825,2,3,0.05711207515940264,0.41363607515940265,Aalen-Johansen,0.356524
365,3,1,0.02027902086676947,0.8379820208667694,Aalen-Johansen,0.817703
365,3,2,-0.00865348588977323,0.08610051411022678,Aalen-Johansen,0.094754
365,3,3,-0.011625534976995575,0.07591746502300442,Aalen-Johansen,0.087543
730,3,1,0.036838870969703064,0.7630728709697031,Aalen-Johansen,0.726234
730,3,2,-0.021492503147289524,0.09372349685271048,Aalen-Johansen,0.115216
730,3,3,-0.015346367822412749,0.14320363217758725,Aalen-Johansen,0.15855
1095,3,1,0.02033696898267201,0.682210968982672,Aalen-Johansen,0.661874
1095,3,2,-0.02667830164687951,0.08283269835312049,Aalen-Johansen,0.109511
1095,3,3,0.0063413326642080825,0.2349563326642081,Aalen-Johansen,0.228615
1460,3,1,0.011681914856163211,0.6282079148561632,Aalen-Johansen,0.616526
1460,3,2,-0.01424018366994205,0.08629981633005795,Aalen-Johansen,0.10054
1460,3,3,0.00255826881377913,0.28549226881377915,Aalen-Johansen,0.282934
1825,3,1,0.025728874549342806,0.5648038745493428,Aalen-Johansen,0.539075
1825,3,2,-0.005373915036198398,0.0990270849638016,Aalen-Johansen,0.104401
1825,3,3,-0.020354959513144255,0.33616904048685575,Aalen-Johansen,0.356524
365,4,1,-0.021484126530150083,0.7962188734698499,Aalen-Johansen,0.817703
365,4,2,0.014621223975305658,0.10937522397530566,Aalen-Johansen,0.094754
365,4,3,0.0068629025548448686,0.09440590255484486,Aalen-Johansen,0.087543
730,4,1,-0.039630395198967605,0.6866036048010324,Aalen-Johansen,0.726234
730,4,2,0.03175561091786215,0.14697161091786215,Aalen-Johansen,0.115216
730,4,3,0.007874784281105635,0.16642478428110563,Aalen-Johansen,0.15855
1095,4,1,-0.02989386836349106,0.6319801316365089,Aalen-Johansen,0.661874
1095,4,2,0.012004758734012896,0.1215157587340129,Aalen-Johansen,0.109511
1095,4,3,0.01788910962947829,0.2465041096294783,Aalen-Johansen,0.228615
1460,4,1,-0.042446636950226435,0.5740793630497736,Aalen-Johansen,0.616526
1460,4,2,0.005056714305355425,0.10559671430535543,Aalen-Johansen,0.10054
1460,4,3,0.03738992264487101,0.32032392264487103,Aalen-Johansen,0.282934
1825,4,1,-0.04035443842714115,0.4987205615728588,Aalen-Johansen,0.539075
1825,4,2,0.0089217344104491475,0.11332273441044914,Aalen-Johansen,0.104401
1825,4,3,0.031432704016692015,0.387956704016692,Aalen-Johansen,0.356524
365,5,1,-0.023090913378626343,0.7946120866213736,Aalen-Johansen,0.817703
365,5,2,9.566612524515572e-4,0.09571066125245156,Aalen-Johansen,0.094754
365,5,3,0.022134252126174814,0.10967725212617481,Aalen-Johansen,0.087543
730,5,1,-0.017903106300609206,0.7083308936993908,Aalen-Johansen,0.726234
730,5,2,0.022104814358759148,0.13732081435875915,Aalen-Johansen,0.115216
730,5,3,-0.004201708058150233,0.15434829194184976,Aalen-Johansen,0.15855
1095,5,1,-0.021580153231179344,0.6402938467688206,Aalen-Johansen,0.661874
1095,5,2,-0.0028030084680366746,0.10670799153196332,Aalen-Johansen,0.109511
1095,5,3,0.024383161699215505,0.2529981616992155,Aalen-Johansen,0.228615
1460,5,1,-0.04389464018010969,0.5726313598198903,Aalen-Johansen,0.616526
1460,5,2,1.1748135303633889e-4,0.10065748135303634,Aalen-Johansen,0.10054
1460,5,3,0.043777158827072726,0.32671115882707275,Aalen-Johansen,0.282934
1825,5,1,-0.05123908324278609,0.4878359167572139,Aalen-Johansen,0.539075
1825,5,2,0.0035139973289459864,0.10791499732894598,Aalen-Johansen,0.104401
1825,5,3,0.04772508591383934,0.40424908591383935,Aalen-Johansen,0.356524
365,6,1,-0.04323299063876085,0.7744700093612391,Aalen-Johansen,0.817703
365,6,2,0.011476083369832496,0.1062300833698325,Aalen-Johansen,0.094754
365,6,3,0.031756907268928644,0.11929990726892864,Aalen-Johansen,0.087543
730,6,1,-0.03684038837064152,0.6893936116293585,Aalen-Johansen,0.726234
730,6,2,0.014661412816873123,0.12987741281687312,Aalen-Johansen,0.115216
730,6,3,0.02217897555376816,0.18072897555376816,Aalen-Johansen,0.15855
1095,6,1,-0.01997422546870309,0.6418997745312969,Aalen-Johansen,0.661874
