time,simulation,state,bias,estimate,method,truth
365,1,1,-0.08656900000000012,0.4374999999999999,Aalen-Johansen,0.524069
365,1,2,0.06300833333333336,0.26083333333333336,Aalen-Johansen,0.197825
365,1,3,0.023560666666666674,0.30166666666666664,Aalen-Johansen,0.27810599999999996
730,1,1,-0.04663522222222227,0.17777777777777773,Aalen-Johansen,0.224413
730,1,2,0.022802363636363593,0.2098863636363636,Aalen-Johansen,0.187084
730,1,3,0.023832858585858818,0.6123358585858588,Aalen-Johansen,0.588503
1095,1,1,-0.03185833333333335,0.06666666666666665,Aalen-Johansen,0.098525
1095,1,2,-0.10786014141414142,0.023210858585858574,Aalen-Johansen,0.131071
1095,1,3,0.13971847474747512,0.9101224747474751,Aalen-Johansen,0.770404
1460,1,1,-0.02145477777777778,0.02222222222222222,Aalen-Johansen,0.043677
1460,1,2,-0.059076459595959606,0.0227165404040404,Aalen-Johansen,0.081793
1460,1,3,0.08053123737373769,0.9550612373737377,Aalen-Johansen,0.87453
1825,1,1,-0.019286,0,Aalen-Johansen,0.019286
1825,1,2,-0.047871,0,Aalen-Johansen,0.047871
1825,1,3,0.06715700000000013,1.0000000000000002,Aalen-Johansen,0.9328430000000001
365,2,1,0.013862034482758911,0.5379310344827589,Aalen-Johansen,0.524069
365,2,2,-0.03666706045125584,0.16115793954874416,Aalen-Johansen,0.197825
365,2,3,0.022805025968497317,0.3009110259684973,Aalen-Johansen,0.27810599999999996
730,2,1,-0.030663720793449367,0.19374927920655063,Aalen-Johansen,0.224413
730,2,2,0.022671448368123792,0.2097554483681238,Aalen-Johansen,0.187084
730,2,3,0.007992272425326075,0.5964952724253261,Aalen-Johansen,0.588503
1095,2,1,-0.04316806308384265,0.055356936916157354,Aalen-Johansen,0.098525
1095,2,2,-0.0068113689121509224,0.12425963108784907,Aalen-Johansen,0.131071
1095,2,3,0.049979431995994195,0.8203834319959942,Aalen-Johansen,0.770404
1460,2,1,-0.015998531541921317,0.027678468458078684,Aalen-Johansen,0.043677
1460,2,2,0.001046754058566024,0.08283975405856603,Aalen-Johansen,0.081793
1460,2,3,0.014951777483355855,0.8894817774833559,Aalen-Johansen,0.87453
