time,coverageAJ,coverageMSMI,coverageMSMICox
365,0.8260869565217391,0.6376811594202898,0.6376811594202898
730,0.9198113207547169,0.6415094339622641,0.6415094339622641
1095,0.9478260869565217,0.6173913043478261,0.6173913043478261
1460,0.9618528610354223,0.5912806539509536,0.5912806539509536
1825,0.9605263157894737,0.531578947368421,0.531578947368421
