time,coverageAJ,coverageMSMI,coverageMSMICox
365,0.956,0.966,0.966
730,0.954,0.964,0.964
1095,0.9398797595190381,0.9378757515030061,0.9378757515030061
1460,0.9175257731958762,0.9195876288659793,0.9154639175257732
1825,0.9112709832134293,0.8896882494004796,0.8896882494004796
