time,simulation,state,bias,estimate,method,truth
365,12,1,0.011954997232406561,0.9615339972324065,Aalen-Johansen,0.949579
365,12,2,-0.01135536105881638,0.021562638941183623,Aalen-Johansen,0.032918
365,12,3,-5.996361735900561e-4,0.016903363826409945,Aalen-Johansen,0.017503
730,12,1,0.012395184270190929,0.9317201842701909,Aalen-Johansen,0.919325
730,12,2,3.9998721026885536e-4,0.04311398721026886,Aalen-Johansen,0.042714
730,12,3,-0.012795171480459548,0.025165828519540454,Aalen-Johansen,0.037961
1095,12,1,0.003979796985612349,0.8931307969856124,Aalen-Johansen,0.889151
1095,12,2,0.02375078628442088,0.07273878628442088,Aalen-Johansen,0.048988
1095,12,3,-0.027730583270033353,0.034130416729966646,Aalen-Johansen,0.061861
1460,12,1,-0.01267899430210484,0.8537820056978952,Aalen-Johansen,0.866461
1460,12,2,0.02556152844026953,0.08040052844026953,Aalen-Johansen,0.054839
1460,12,3,-0.012882534138164842,0.06581746586183515,Aalen-Johansen,0.07869999999999999
1825,12,1,-0.01719805020044629,0.8272479497995537,Aalen-Johansen,0.844446
1825,12,2,0.023097698551182315,0.08338769855118232,Aalen-Johansen,0.06029
1825,12,3,-0.005899648350736128,0.08936435164926387,Aalen-Johansen,0.095264
365,13,1,0.012785911167567776,0.9623649111675677,Aalen-Johansen,0.949579
365,13,2,-0.008764111202654981,0.02415388879734502,Aalen-Johansen,0.032918
365,13,3,-0.004021799964912549,0.013481200035087453,Aalen-Johansen,0.017503
730,13,1,0.006107388134219849,0.9254323881342198,Aalen-Johansen,0.919325
730,13,2,0.0020063821039044347,0.04472038210390444,Aalen-Johansen,0.042714
730,13,3,-0.008113770238123954,0.029847229761876048,Aalen-Johansen,0.037961
1095,13,1,0.009290697425626493,0.8984416974256265,Aalen-Johansen,0.889151
1095,13,2,5.402763766170493e-4,0.049528276376617046,Aalen-Johansen,0.048988
1095,13,3,-0.009830973802243174,0.052030026197756825,Aalen-Johansen,0.061861
1460,13,1,-0.00859155313719795,0.8578694468628021,Aalen-Johansen,0.866461
1460,13,2,0.01144137647141183,0.06628037647141183,Aalen-Johansen,0.054839
1460,13,3,-0.002849823334213325,0.07585017666578667,Aalen-Johansen,0.07869999999999999
1825,13,1,-0.003990861176554672,0.8404551388234454,Aalen-Johansen,0.844446
1825,13,2,0.0016270621213991324,0.061917062121399136,Aalen-Johansen,0.06029
1825,13,3,0.0023637990551561155,0.09762779905515612,Aalen-Johansen,0.095264
365,14,1,-0.017048794613079843,0.9325302053869201,Aalen-Johansen,0.949579
365,14,2,0.009545221244625347,0.04246322124462535,Aalen-Johansen,0.032918
365,14,3,0.007503573368454506,0.025006573368454507,Aalen-Johansen,0.017503
730,14,1,-0.015342687622840967,0.903982312377159,Aalen-Johansen,0.919325
730,14,2,-0.0026705579023751647,0.04004344209762484,Aalen-Johansen,0.042714
730,14,3,0.018013245525216243,0.055974245525216244,Aalen-Johansen,0.037961
1095,14,1,-0.005067654038126146,0.8840833459618739,Aalen-Johansen,0.889151
1095,14,2,-0.0077850179688118484,0.04120298203118815,Aalen-Johansen,0.048988
1095,14,3,0.012852672006937932,0.07471367200693793,Aalen-Johansen,0.061861
1460,14,1,0.012231593852350175,0.8786925938523502,Aalen-Johansen,0.866461
1460,14,2,-0.02187661437504948,0.03296238562495052,Aalen-Johansen,0.054839
1460,14,3,0.009645020522699152,0.08834502052269914,Aalen-Johansen,0.07869999999999999
1825,14,1,0.0014265158473071304,0.8458725158473072,Aalen-Johansen,0.844446
1825,14,2,-0.011384447711348535,0.04890555228865147,Aalen-Johansen,0.06029
1825,14,3,0.0099579318640413,0.1052219318640413,Aalen-Johansen,0.095264
365,15,1,-0.004662238443991051,0.9449167615560089,Aalen-Johansen,0.949579
365,15,2,0.00513676589422539,0.03805476589422539,Aalen-Johansen,0.032918
