time,coverageAJ,coverageMSMI,coverageMSMICox
365,0.925,0.9392857142857143,0.9321428571428572
730,0.954070981210856,0.9519832985386222,0.9498956158663883
1095,0.9417670682730924,0.9236947791164659,0.927710843373494
1460,0.958,0.908,0.91
1825,0.96,0.856,0.858
