time,simulation,state,bias,estimate,method,truth
365,1,1,0.018765041423997042,0.836468041423997,Aalen-Johansen,0.817703
365,1,2,-0.012932118129638653,0.08182188187036135,Aalen-Johansen,0.094754
365,1,3,-0.005832923294358708,0.08171007670564129,Aalen-Johansen,0.087543
730,1,1,-0.033346417587934885,0.6928875824120652,Aalen-Johansen,0.726234
730,1,2,0.013219487567966245,0.12843548756796624,Aalen-Johansen,0.115216
730,1,3,0.020126930019968348,0.17867693001996834,Aalen-Johansen,0.15855
1095,1,1,-0.04788317373620421,0.6139908262637958,Aalen-Johansen,0.661874
1095,1,2,0.0073900519379225815,0.11690105193792258,Aalen-Johansen,0.109511
1095,1,3,0.040493121798281295,0.2691081217982813,Aalen-Johansen,0.228615
1460,1,1,-0.031490422929326356,0.5850355770706737,Aalen-Johansen,0.616526
1460,1,2,0.002136701186023257,0.10267670118602326,Aalen-Johansen,0.10054
1460,1,3,0.029353721743302807,0.3122877217433028,Aalen-Johansen,0.282934
1825,1,1,-0.012397203746359109,0.5266777962536409,Aalen-Johansen,0.539075
1825,1,2,-0.01639239898340862,0.08800860101659137,Aalen-Johansen,0.104401
1825,1,3,0.02878960272976755,0.38531360272976756,Aalen-Johansen,0.356524
365,2,1,-0.05695948327244038,0.7607435167275596,Aalen-Johansen,0.817703
365,2,2,0.019798805619053256,0.11455280561905326,Aalen-Johansen,0.094754
365,2,3,0.03716067765338754,0.12470367765338754,Aalen-Johansen,0.087543
730,2,1,-0.02543723736156145,0.7007967626384386,Aalen-Johansen,0.726234
730,2,2,0.0125902622779097,0.1278062622779097,Aalen-Johansen,0.115216
730,2,3,0.01284697508365204,0.17139697508365204,Aalen-Johansen,0.15855
1095,2,1,-0.04101997917364997,0.62085402082635,Aalen-Johansen,0.661874
1095,2,2,-0.02550887620699771,0.08400212379300229,Aalen-Johansen,0.109511
1095,2,3,0.06652885538064796,0.29514385538064797,Aalen-Johansen,0.228615
1460,2,1,-0.024228576451918338,0.5922974235480817,Aalen-Johansen,0.616526
1460,2,2,-0.016427911517353816,0.08411208848264619,Aalen-Johansen,0.10054
1460,2,3,0.04065648796927229,0.3235904879692723,Aalen-Johansen,0.282934
1825,2,1,-0.025197102060467214,0.5138778979395328,Aalen-Johansen,0.539075
1825,2,2,-0.020288911517353805,0.08411208848264619,Aalen-Johansen,0.104401
1825,2,3,0.04548601357782117,0.4020100135778212,Aalen-Johansen,0.356524
365,3,1,0.02772150389794492,0.8454245038979449,Aalen-Johansen,0.817703
365,3,2,-0.0028349321846209002,0.0919190678153791,Aalen-Johansen,0.094754
365,3,3,-0.02488657171332391,0.06265642828667609,Aalen-Johansen,0.087543
730,3,1,0.05060225452134315,0.7768362545213432,Aalen-Johansen,0.726234
730,3,2,-5.846460223098288e-4,0.11463135397769017,Aalen-Johansen,0.115216
730,3,3,-0.050017608499033306,0.10853239150096669,Aalen-Johansen,0.15855
1095,3,1,0.05330858352758583,0.7151825835275858,Aalen-Johansen,0.661874
1095,3,2,-0.04202928928156818,0.06748171071843181,Aalen-Johansen,0.109511
1095,3,3,-0.011279294246017507,0.2173357057539825,Aalen-Johansen,0.228615
1460,3,1,0.047000562433339166,0.6635265624333392,Aalen-Johansen,0.616526
1460,3,2,-0.033013273008247676,0.06752672699175233,Aalen-Johansen,0.10054
1460,3,3,-0.013987289425091476,0.26894671057490854,Aalen-Johansen,0.282934
1825,3,1,0.053101938020333916,0.5921769380203339,Aalen-Johansen,0.539075
1825,3,2,-0.013391550913850206,0.09100944908614979,Aalen-Johansen,0.104401
1825,3,3,-0.03971038710648356,0.31681361289351645,Aalen-Johansen,0.356524
365,4,1,-0.03389972262535401,0.783803277374646,Aalen-Johansen,0.817703
365,4,2,0.03828584312282027,0.13303984312282027,Aalen-Johansen,0.094754
365,4,3,-0.004386120497466367,0.08315687950253363,Aalen-Johansen,0.087543
730,4,1,-0.054129271445982785,0.6721047285540173,Aalen-Johansen,0.726234
730,4,2,0.05148527061910861,0.1667012706191086,Aalen-Johansen,0.115216
730,4,3,0.002644000826874132,0.16119400082687413,Aalen-Johansen,0.15855
1095,4,1,-0.017272278241032057,0.6446017217589679,Aalen-Johansen,0.661874
1095,4,2,0.010915524234841656,0.12042652423484165,Aalen-Johansen,0.109511
1095,4,3,0.006356754006190429,0.23497175400619044,Aalen-Johansen,0.228615
1460,4,1,0.011112518554784567,0.6276385185547846,Aalen-Johansen,0.616526
1460,4,2,-0.006874925595123163,0.09366507440487684,Aalen-Johansen,0.10054
1460,4,3,-0.004237592959661418,0.2786964070403386,Aalen-Johansen,0.282934
1825,4,1,0.04855730159361238,0.5876323015936123,Aalen-Johansen,0.539075
1825,4,2,0.008283423451991512,0.1126844234519915,Aalen-Johansen,0.104401
1825,4,3,-0.056840725045603835,0.2996832749543962,Aalen-Johansen,0.356524
365,5,1,-0.0031270568197286908,0.8145759431802713,Aalen-Johansen,0.817703
365,5,2,-0.03301688738195343,0.061737112618046576,Aalen-Johansen,0.094754
365,5,3,0.036143944201681835,0.12368694420168183,Aalen-Johansen,0.087543
730,5,1,-0.008867117981118389,0.7173668820188817,Aalen-Johansen,0.726234
730,5,2,-0.012882128863145728,0.10233387113685427,Aalen-Johansen,0.115216
730,5,3,0.021749246844263714,0.1802992468442637,Aalen-Johansen,0.15855
1095,5,1,0.003230910081287952,0.6651049100812879,Aalen-Johansen,0.661874
1095,5,2,-0.03753510291910907,0.07197589708089093,Aalen-Johansen,0.109511
1095,5,3,0.034304192837820935,0.26291919283782095,Aalen-Johansen,0.228615
1460,5,1,0.01862853369563988,0.6351545336956399,Aalen-Johansen,0.616526
1460,5,2,-0.07174964116764362,0.02879035883235638,Aalen-Johansen,0.10054
1460,5,3,0.05312110747200349,0.3360551074720035,Aalen-Johansen,0.282934
1825,5,1,-0.045315044241238334,0.49375995575876164,Aalen-Johansen,0.539075
1825,5,2,-0.05537580030023436,0.04902519969976563,Aalen-Johansen,0.104401
1825,5,3,0.10069084454147254,0.45721484454147254,Aalen-Johansen,0.356524
365,6,1,0.02682438306306867,0.8445273830630686,Aalen-Johansen,0.817703
365,6,2,-0.005618129416910755,0.08913587058308925,Aalen-Johansen,0.094754
365,6,3,-0.021206253646157802,0.0663367463538422,Aalen-Johansen,0.087543
730,6,1,0.043798372122289875,0.7700323721222899,Aalen-Johansen,0.726234
730,6,2,-0.04359634141891411,0.07161965858108589,Aalen-Johansen,0.115216
730,6,3,-2.0203070337582174e-4,0.15834796929662417,Aalen-Johansen,0.15855
1095,6,1,0.037734683768675614,0.6996086837686756,Aalen-Johansen,0.661874
1095,6,2,-0.06775651320128552,0.04175448679871448,Aalen-Johansen,0.109511
1095,6,3,0.030021829432609837,0.25863682943260985,Aalen-Johansen,0.228615
1460,6,1,0.0332334163748389,0.6497594163748389,Aalen-Johansen,0.616526
1460,6,2,-0.04405467121819221,0.05648532878180779,Aalen-Johansen,0.10054
1460,6,3,0.010821254843353223,0.29375525484335324,Aalen-Johansen,0.282934
1825,6,1,-0.05383851645933163,0.48523648354066834,Aalen-Johansen,0.539075
1825,6,2,-0.05049217450534341,0.05390882549465659,Aalen-Johansen,0.104401
1825,6,3,0.10433069096467495,0.46085469096467496,Aalen-Johansen,0.356524
365,7,1,0.025492548607275345,0.8431955486072753,Aalen-Johansen,0.817703
365,7,2,-0.010397422884422441,0.08435657711557756,Aalen-Johansen,0.094754
365,7,3,-0.015095125722852806,0.07244787427714719,Aalen-Johansen,0.087543
730,7,1,0.045830982551079424,0.7720649825510795,Aalen-Johansen,0.726234
730,7,2,0.0032965759971600866,0.11851257599716009,Aalen-Johansen,0.115216
730,7,3,-0.04912755854823947,0.10942244145176053,Aalen-Johansen,0.15855
1095,7,1,0.028591700774560302,0.6904657007745603,Aalen-Johansen,0.661874
1095,7,2,-0.006535431251628712,0.10297556874837129,Aalen-Johansen,0.109511
1095,7,3,-0.022056269522931382,0.20655873047706863,Aalen-Johansen,0.228615
1460,7,1,0.025861686428449104,0.6423876864284491,Aalen-Johansen,0.616526
1460,7,2,0.018643532091694337,0.11918353209169434,Aalen-Johansen,0.10054
1460,7,3,-0.04450521852014347,0.23842878147985655,Aalen-Johansen,0.282934
1825,7,1,0.012243103419203094,0.5513181034192031,Aalen-Johansen,0.539075
1825,7,2,-0.009054174326644515,0.09534682567335548,Aalen-Johansen,0.104401
1825,7,3,-0.0031889290925585234,0.3533350709074415,Aalen-Johansen,0.356524
365,8,1,0.04053454789272015,0.8582375478927201,Aalen-Johansen,0.817703
365,8,2,-0.023336375478927238,0.07141762452107277,Aalen-Johansen,0.094754
365,8,3,-0.01719817241379311,0.07034482758620689,Aalen-Johansen,0.087543
730,8,1,0.027555739431007753,0.7537897394310078,Aalen-Johansen,0.726234
730,8,2,-0.008837403921518952,0.10637859607848105,Aalen-Johansen,0.115216
730,8,3,-0.018718335509489203,0.1398316644905108,Aalen-Johansen,0.15855
1095,8,1,0.03694884606520721,0.6988228460652072,Aalen-Johansen,0.661874
1095,8,2,-0.026685840568188166,0.08282515943181183,Aalen-Johansen,0.109511
1095,8,3,-0.0102630054970195,0.2183519945029805,Aalen-Johansen,0.228615
1460,8,1,0.02737580938257589,0.6439018093825759,Aalen-Johansen,0.616526
1460,8,2,-0.029095446180163853,0.07144455381983615,Aalen-Johansen,0.10054
1460,8,3,0.0017196367975875204,0.28465363679758754,Aalen-Johansen,0.282934
1825,8,1,-0.0015816972102752347,0.5374933027897247,Aalen-Johansen,0.539075
1825,8,2,-0.005939587045230579,0.09846141295476941,Aalen-Johansen,0.104401
1825,8,3,0.007521284255505412,0.3640452842555054,Aalen-Johansen,0.356524
365,9,1,0.011284804878048726,0.8289878048780487,Aalen-Johansen,0.817703
365,9,2,0.03618589547038323,0.13093989547038323,Aalen-Johansen,0.094754
365,9,3,-0.047470700348432024,0.04007229965156797,Aalen-Johansen,0.087543
730,9,1,-0.0059849638711361175,0.7202490361288639,Aalen-Johansen,0.726234
730,9,2,0.027799007517789034,0.14301500751778903,Aalen-Johansen,0.115216
730,9,3,-0.02181404364665307,0.13673595635334693,Aalen-Johansen,0.15855
1095,9,1,0.021663259442477156,0.6835372594424771,Aalen-Johansen,0.661874
1095,9,2,-0.0021361127046103656,0.10737488729538963,Aalen-Johansen,0.109511
1095,9,3,-0.01952714673786682,0.2090878532621332,Aalen-Johansen,0.228615
