time,coverageAJ,coverageMSMI,coverageMSMICox
365,0,0.025,0.025
730,0.7777777777777778,0.562962962962963,0.562962962962963
1095,0.9107981220657277,0.49295774647887325,0.49295774647887325
1460,0.889344262295082,0.47540983606557374,0.47540983606557374
1825,0.9236947791164659,0.42168674698795183,0.42168674698795183
