time,coverageAJ,coverageMSMI,coverageMSMICox
365,0.8299319727891157,0.7278911564625851,0.7278911564625851
730,0.9561643835616438,0.8246575342465754,0.8246575342465754
1095,0.9550561797752809,0.802247191011236,0.802247191011236
1460,0.9506437768240343,0.778969957081545,0.778969957081545
1825,0.9474789915966386,0.726890756302521,0.726890756302521
