time,simulation,state,bias,estimate,method,truth
365,1,1,0.019673103343464948,0.911854103343465,Aalen-Johansen,0.892181
365,1,2,0.0022605440729483173,0.06534954407294832,Aalen-Johansen,0.063089
365,1,3,-0.021933647416413408,0.02279635258358659,Aalen-Johansen,0.04473
730,1,1,-0.023180458966565398,0.7591185410334346,Aalen-Johansen,0.782299
730,1,2,0.030088124620060733,0.14547112462006073,Aalen-Johansen,0.115383
730,1,3,-0.006907665653495432,0.09541033434650456,Aalen-Johansen,0.10231799999999999
1095,1,1,-0.0689242778983935,0.6401297221016065,Aalen-Johansen,0.709054
1095,1,2,-0.012887918801563203,0.11404608119843679,Aalen-Johansen,0.126934
1095,1,3,0.08181219669995654,0.24582419669995653,Aalen-Johansen,0.164012
1460,1,1,-0.03357527789839354,0.6401297221016065,Aalen-Johansen,0.673705
1460,1,2,-0.00223791880156321,0.11404608119843679,Aalen-Johansen,0.116284
1460,1,3,0.03581319669995653,0.24582419669995653,Aalen-Johansen,0.210011
1825,1,1,8.472210160648252e-5,0.6401297221016065,Aalen-Johansen,0.640045
1825,1,2,0.002014081198436782,0.11404608119843679,Aalen-Johansen,0.112032
1825,1,3,-0.0020988033000434725,0.24582419669995653,Aalen-Johansen,0.247923
365,2,1,0.03855493073593064,0.9307359307359306,Aalen-Johansen,0.892181
365,2,2,-0.017093329004328986,0.04599567099567102,Aalen-Johansen,0.063089
365,2,3,-0.021461601731601762,0.023268398268398237,Aalen-Johansen,0.04473
730,2,1,0.043678422751616264,0.8259774227516162,Aalen-Johansen,0.782299
730,2,2,-0.013537700574055414,0.10184529942594459,Aalen-Johansen,0.115383
730,2,3,-0.030140722177560933,0.07217727782243906,Aalen-Johansen,0.10231799999999999
1095,2,1,-0.049551519873027416,0.6595024801269725,Aalen-Johansen,0.709054
1095,2,2,0.06956211833305645,0.19649611833305644,Aalen-Johansen,0.126934
1095,2,3,-0.02001059846002906,0.14400140153997093,Aalen-Johansen,0.164012
1460,2,1,-0.07415729079366129,0.5995477092063387,Aalen-Johansen,0.673705
1460,2,2,0.028483777058052634,0.14476777705805263,Aalen-Johansen,0.116284
1460,2,3,0.04567351373560863,0.25568451373560863,Aalen-Johansen,0.210011
1825,2,1,-0.04049729079366127,0.5995477092063387,Aalen-Johansen,0.640045
1825,2,2,0.032735777058052626,0.14476777705805263,Aalen-Johansen,0.112032
1825,2,3,0.007761513735608627,0.25568451373560863,Aalen-Johansen,0.247923
365,3,1,0.06526580851063823,0.9574468085106382,Aalen-Johansen,0.892181
365,3,2,-0.04181240425531912,0.02127659574468089,Aalen-Johansen,0.063089
365,3,3,-0.023453404255319162,0.021276595744680837,Aalen-Johansen,0.04473
730,3,1,0.09982983183869643,0.8821288318386964,Aalen-Johansen,0.782299
730,3,2,-0.08008136176074085,0.03530163823925915,Aalen-Johansen,0.115383
730,3,3,-0.019748470077955563,0.08256952992204443,Aalen-Johansen,0.10231799999999999
1095,3,1,0.17307483183869643,0.8821288318386964,Aalen-Johansen,0.709054
1095,3,2,-0.09163236176074084,0.03530163823925915,Aalen-Johansen,0.126934
1095,3,3,-0.08144247007795556,0.08256952992204443,Aalen-Johansen,0.164012
1460,3,1,0.1454146295645038,0.8191196295645038,Aalen-Johansen,0.673705
1460,3,2,-0.017973159486548332,0.09831084051345167,Aalen-Johansen,0.116284
1460,3,3,-0.1274414700779556,0.08256952992204443,Aalen-Johansen,0.210011
1825,3,1,0.17907462956450382,0.8191196295645038,Aalen-Johansen,0.640045
1825,3,2,-0.01372115948654834,0.09831084051345167,Aalen-Johansen,0.112032
1825,3,3,-0.1653534700779556,0.08256952992204443,Aalen-Johansen,0.247923
365,4,1,0.0238434103579086,0.9160244103579086,Aalen-Johansen,0.892181
365,4,2,1.647614309014528e-4,0.06325376143090146,Aalen-Johansen,0.063089
365,4,3,-0.024008171788810102,0.020721828211189897,Aalen-Johansen,0.04473
730,4,1,0.041046333772810084,0.82334533377281,Aalen-Johansen,0.782299
