time,simulation,state,bias,estimate,method,truth
365,1,1,-0.009216999053150987,0.882964000946849,Aalen-Johansen,0.892181
365,1,2,0.014911680112365891,0.0780006801123659,Aalen-Johansen,0.063089
365,1,3,-0.005694681059215029,0.03903531894078497,Aalen-Johansen,0.04473
730,1,1,-0.030475687538842,0.751823312461158,Aalen-Johansen,0.782299
730,1,2,0.009528295654956387,0.12491129565495639,Aalen-Johansen,0.115383
730,1,3,0.020947391883885752,0.12326539188388574,Aalen-Johansen,0.10231799999999999
1095,1,1,-0.043677153950335,0.665376846049665,Aalen-Johansen,0.709054
1095,1,2,0.027377912796424902,0.1543119127964249,Aalen-Johansen,0.126934
1095,1,3,0.01629924115391032,0.1803112411539103,Aalen-Johansen,0.164012
1460,1,1,-0.05161771972644713,0.6220872802735529,Aalen-Johansen,0.673705
1460,1,2,0.041794620549037986,0.15807862054903798,Aalen-Johansen,0.116284
1460,1,3,0.009823099177409256,0.21983409917740926,Aalen-Johansen,0.210011
1825,1,1,-0.057712158635740196,0.5823328413642598,Aalen-Johansen,0.640045
1825,1,2,0.02060252214875495,0.13263452214875496,Aalen-Johansen,0.112032
1825,1,3,0.03710963648698529,0.2850326364869853,Aalen-Johansen,0.247923
365,2,1,-0.01684578820401561,0.8753352117959844,Aalen-Johansen,0.892181
365,2,2,0.02236790083054789,0.0854569008305479,Aalen-Johansen,0.063089
365,2,3,-0.005522112626532322,0.03920788737346768,Aalen-Johansen,0.04473
730,2,1,0.006859943036428673,0.7891589430364286,Aalen-Johansen,0.782299
730,2,2,-0.009801301152710079,0.10558169884728992,Aalen-Johansen,0.115383
730,2,3,0.0029413581162814756,0.10525935811628147,Aalen-Johansen,0.10231799999999999
1095,2,1,0.007058084803052589,0.7161120848030526,Aalen-Johansen,0.709054
1095,2,2,-0.0030944964835162014,0.12383950351648379,Aalen-Johansen,0.126934
1095,2,3,-0.0039635883195366095,0.16004841168046338,Aalen-Johansen,0.164012
1460,2,1,-0.014517497192780282,0.6591875028072197,Aalen-Johansen,0.673705
1460,2,2,0.01947035472948705,0.13575435472948705,Aalen-Johansen,0.116284
1460,2,3,-0.004952857536706823,0.20505814246329318,Aalen-Johansen,0.210011
1825,2,1,-0.026973685680359294,0.6130713143196407,Aalen-Johansen,0.640045
1825,2,2,0.018780212405036564,0.13081221240503657,Aalen-Johansen,0.112032
1825,2,3,0.008193473275322827,0.25611647327532283,Aalen-Johansen,0.247923
365,3,1,-0.015804835574110943,0.8763761644258891,Aalen-Johansen,0.892181
365,3,2,0.010119559519569013,0.07320855951956902,Aalen-Johansen,0.063089
365,3,3,0.005685276054542096,0.050415276054542095,Aalen-Johansen,0.04473
730,3,1,0.020582120614232702,0.8028811206142327,Aalen-Johansen,0.782299
730,3,2,-0.00984410838384632,0.10553889161615368,Aalen-Johansen,0.115383
730,3,3,-0.010738012230386035,0.09157998776961396,Aalen-Johansen,0.10231799999999999
1095,3,1,0.008163338213165061,0.717217338213165,Aalen-Johansen,0.709054
1095,3,2,-0.025799355861849352,0.10113464413815064,Aalen-Johansen,0.126934
1095,3,3,0.01763601764868497,0.18164801764868496,Aalen-Johansen,0.164012
1460,3,1,0.017945091981872996,0.691650091981873,Aalen-Johansen,0.673705
1460,3,2,-0.017115383491682706,0.09916861650831729,Aalen-Johansen,0.116284
1460,3,3,-8.29708490189679e-4,0.20918129150981032,Aalen-Johansen,0.210011
1825,3,1,0.0021097283842856918,0.6421547283842857,Aalen-Johansen,0.640045
1825,3,2,-0.014303384853230114,0.09772861514676989,Aalen-Johansen,0.112032
1825,3,3,0.012193656468944991,0.260116656468945,Aalen-Johansen,0.247923
365,4,1,0.009755030747159221,0.9019360307471592,Aalen-Johansen,0.892181
365,4,2,-0.012752131926299225,0.05033686807370078,Aalen-Johansen,0.063089
365,4,3,0.002997101179140406,0.047727101179140405,Aalen-Johansen,0.04473
730,4,1,-0.02380479343154951,0.7584942065684505,Aalen-Johansen,0.782299
730,4,2,0.023869862465564926,0.13925286246556492,Aalen-Johansen,0.115383
730,4,3,-6.506903401488906e-5,0.1022529309659851,Aalen-Johansen,0.10231799999999999
1095,4,1,-0.022607669489902782,0.6864463305100972,Aalen-Johansen,0.709054
1095,4,2,0.03195621140544011,0.1588902114054401,Aalen-Johansen,0.126934
1095,4,3,-0.00934854191553669,0.1546634580844633,Aalen-Johansen,0.164012
1460,4,1,-0.04486705010043335,0.6288379498995667,Aalen-Johansen,0.673705
1460,4,2,0.023105238502816622,0.13938923850281662,Aalen-Johansen,0.116284
1460,4,3,0.021761811597617253,0.23177281159761726,Aalen-Johansen,0.210011
1825,4,1,-0.026015681384863876,0.6140293186151361,Aalen-Johansen,0.640045
1825,4,2,-0.017555131164775473,0.09447686883522453,Aalen-Johansen,0.112032
1825,4,3,0.043570812549639903,0.2914938125496399,Aalen-Johansen,0.247923
365,5,1,0.010893899498601645,0.9030748994986016,Aalen-Johansen,0.892181
365,5,2,-6.208365020982376e-4,0.06246816349790177,Aalen-Johansen,0.063089
365,5,3,-0.010273062996503587,0.03445693700349641,Aalen-Johansen,0.04473
