time,simulation,state,bias,estimate,method,truth
365,1,1,0.028017220942189724,0.9201982209421897,Aalen-Johansen,0.892181
365,1,2,-0.017134190773054017,0.04595480922694599,Aalen-Johansen,0.063089
365,1,3,-0.010883030169135631,0.03384696983086437,Aalen-Johansen,0.04473
730,1,1,0.07204707846744696,0.8543460784674469,Aalen-Johansen,0.782299
730,1,2,-0.039876110060709014,0.07550688993929099,Aalen-Johansen,0.115383
730,1,3,-0.032170968406737874,0.07014703159326212,Aalen-Johansen,0.10231799999999999
1095,1,1,0.06513788819615507,0.774191888196155,Aalen-Johansen,0.709054
1095,1,2,-0.036832514791222334,0.09010148520877766,Aalen-Johansen,0.126934
1095,1,3,-0.028305373404932693,0.1357066265950673,Aalen-Johansen,0.164012
1460,1,1,0.05243359858398,0.72613859858398,Aalen-Johansen,0.673705
1460,1,2,-6.545964812416233e-4,0.11562940351875838,Aalen-Johansen,0.116284
1460,1,3,-0.05177900210273828,0.15823199789726172,Aalen-Johansen,0.210011
1825,1,1,0.08609359858398002,0.72613859858398,Aalen-Johansen,0.640045
1825,1,2,0.0035974035187583686,0.11562940351875838,Aalen-Johansen,0.112032
1825,1,3,-0.08969100210273828,0.15823199789726172,Aalen-Johansen,0.247923
365,2,1,0.017200712898104098,0.9093817128981041,Aalen-Johansen,0.892181
365,2,2,-0.018115306777497613,0.044973693222502394,Aalen-Johansen,0.063089
365,2,3,9.145938793935424e-4,0.04564459387939354,Aalen-Johansen,0.04473
730,2,1,0.04660855311988499,0.828907553119885,Aalen-Johansen,0.782299
730,2,2,-0.034488392492057304,0.0808946075079427,Aalen-Johansen,0.115383
730,2,3,-0.012120160627827753,0.09019783937217224,Aalen-Johansen,0.10231799999999999
1095,2,1,0.00953992065205389,0.7185939206520539,Aalen-Johansen,0.709054
1095,2,2,-0.045234993652403244,0.08169900634759675,Aalen-Johansen,0.126934
1095,2,3,0.035695073000349326,0.19970707300034932,Aalen-Johansen,0.164012
1460,2,1,0.02010981993991401,0.693814819939914,Aalen-Johansen,0.673705
1460,2,2,-0.009805892940263405,0.10647810705973659,Aalen-Johansen,0.116284
1460,2,3,-0.010303926999650687,0.19970707300034932,Aalen-Johansen,0.210011
1825,2,1,-0.0014199952825791895,0.6386250047174208,Aalen-Johansen,0.640045
1825,2,2,-0.04358758921495498,0.06844441078504503,Aalen-Johansen,0.112032
1825,2,3,0.04500758449753417,0.2929305844975342,Aalen-Johansen,0.247923
365,3,1,0.02245647622639735,0.9146374762263974,Aalen-Johansen,0.892181
365,3,2,-0.021245639279088277,0.04184336072091173,Aalen-Johansen,0.063089
365,3,3,-0.00121083694730921,0.04351916305269079,Aalen-Johansen,0.04473
730,3,1,0.08307471789030241,0.8653737178903024,Aalen-Johansen,0.782299
730,3,2,-0.035569422951276644,0.07981357704872336,Aalen-Johansen,0.115383
730,3,3,-0.04750529493902595,0.05481270506097404,Aalen-Johansen,0.10231799999999999
1095,3,1,0.05998961213116827,0.7690436121311682,Aalen-Johansen,0.709054
1095,3,2,0.022887506714118627,0.14982150671411862,Aalen-Johansen,0.126934
1095,3,3,-0.08287711884528694,0.08113488115471305,Aalen-Johansen,0.164012
1460,3,1,0.09533861213116823,0.7690436121311682,Aalen-Johansen,0.673705
1460,3,2,0.01689067263477209,0.1331746726347721,Aalen-Johansen,0.116284
1460,3,3,-0.11222928476594043,0.09778171523405957,Aalen-Johansen,0.210011
1825,3,1,0.12899861213116826,0.7690436121311682,Aalen-Johansen,0.640045
1825,3,2,0.002117719401233231,0.11414971940123324,Aalen-Johansen,0.112032
1825,3,3,-0.1311163315324016,0.1168066684675984,Aalen-Johansen,0.247923
365,4,1,0.021399100305528274,0.9135801003055283,Aalen-Johansen,0.892181
365,4,2,0.0024909209597560877,0.0655799209597561,Aalen-Johansen,0.063089
365,4,3,-0.02389002126528438,0.02083997873471562,Aalen-Johansen,0.04473
730,4,1,0.004831422514335881,0.7871304225143358,Aalen-Johansen,0.782299
730,4,2,0.03638127080818314,0.15176427080818314,Aalen-Johansen,0.115383
730,4,3,-0.04121269332251908,0.06110530667748091,Aalen-Johansen,0.10231799999999999
1095,4,1,-0.04369375129381459,0.6653602487061854,Aalen-Johansen,0.709054
1095,4,2,0.05609004177543597,0.18302404177543596,Aalen-Johansen,0.126934
1095,4,3,-0.01239629048162147,0.15161570951837852,Aalen-Johansen,0.164012
1460,4,1,-0.03052342625068749,0.6431815737493125,Aalen-Johansen,0.673705
1460,4,2,-0.005363972745643736,0.11092002725435626,Aalen-Johansen,0.116284
1460,4,3,0.03588739899633109,0.2458983989963311,Aalen-Johansen,0.210011
1825,4,1,0.0031365737493125323,0.6431815737493125,Aalen-Johansen,0.640045
1825,4,2,-0.001111972745643744,0.11092002725435626,Aalen-Johansen,0.112032
1825,4,3,-0.0020246010036689133,0.2458983989963311,Aalen-Johansen,0.247923
365,5,1,0.014167345089527772,0.9063483450895278,Aalen-Johansen,0.892181
365,5,2,-0.011054274009766649,0.05203472599023336,Aalen-Johansen,0.063089
365,5,3,-0.0031130710797612274,0.04161692892023877,Aalen-Johansen,0.04473
730,5,1,0.04132847078781576,0.8236274707878157,Aalen-Johansen,0.782299
730,5,2,-0.017032402554833667,0.09835059744516633,Aalen-Johansen,0.115383
730,5,3,-0.024296068232982124,0.07802193176701787,Aalen-Johansen,0.10231799999999999
1095,5,1,0.0694375683198456,0.7784915683198456,Aalen-Johansen,0.709054
1095,5,2,-0.04202061983212724,0.08491338016787275,Aalen-Johansen,0.126934
1095,5,3,-0.02741694848771825,0.13659505151228174,Aalen-Johansen,0.164012
1460,5,1,0.06771554125699586,0.7414205412569959,Aalen-Johansen,0.673705
1460,5,2,-0.04602403961892634,0.07025996038107366,Aalen-Johansen,0.116284
1460,5,3,-0.02169150163806946,0.18831949836193054,Aalen-Johansen,0.210011
1825,5,1,0.07391552121044043,0.7139605212104404,Aalen-Johansen,0.640045
1825,5,2,-0.014312019572370924,0.09771998042762908,Aalen-Johansen,0.112032
1825,5,3,-0.05960350163806946,0.18831949836193054,Aalen-Johansen,0.247923
