time,coverageAJ,coverageMSMI,coverageMSMICox
365,0.9553752535496958,0.9614604462474645,0.9634888438133874
730,0.9675456389452333,0.973630831643002,0.9716024340770791
1095,0.9176954732510288,0.9465020576131687,0.9423868312757202
1460,0.9420654911838791,0.9546599496221663,0.9596977329974811
1825,0.8669527896995708,0.9012875536480687,0.9012875536480687
