time,simulation,method,state,bias,estimate,truth
365,1,Aalen-Johansen,1,-0.012746380863599027,0.511322619136401,0.524069
365,1,Aalen-Johansen,2,-0.029343013415310037,0.19167498658468995,0.221018
365,1,Aalen-Johansen,3,0.042089394278909176,0.2970023942789092,0.254913
730,1,Aalen-Johansen,1,0.012169932834964231,0.23658293283496423,0.224413
730,1,Aalen-Johansen,2,0.015027596708807489,0.2762535967088075,0.261226
730,1,Aalen-Johansen,3,-0.02719752954377186,0.4871634704562282,0.5143610000000001
1095,1,Aalen-Johansen,1,-0.010901691542605868,0.08762330845739413,0.098525
1095,1,Aalen-Johansen,2,0.01161793235230707,0.25564493235230706,0.244027
1095,1,Aalen-Johansen,3,-7.162408097016737e-4,0.6567317591902984,0.657448
1460,1,Aalen-Johansen,1,-0.002994749644781282,0.04068225035521872,0.043677
1460,1,Aalen-Johansen,2,0.026688920296061402,0.23990092029606142,0.213212
1460,1,Aalen-Johansen,3,-0.023694170651280655,0.7194168293487194,0.7431110000000001
1825,1,Aalen-Johansen,1,-0.0012049998421250173,0.018081000157874984,0.019286
1825,1,Aalen-Johansen,2,0.004786350056249833,0.18756635005624983,0.18278
1825,1,Aalen-Johansen,3,-0.0035813502141250897,0.7943526497858748,0.7979339999999999
365,2,Aalen-Johansen,1,0.039632832200718005,0.563701832200718,0.524069
365,2,Aalen-Johansen,2,0.004813097913899389,0.22583109791389938,0.221018
365,2,Aalen-Johansen,3,-0.04444593011461756,0.21046706988538244,0.254913
730,2,Aalen-Johansen,1,-9.386034166195545e-4,0.22347439658338045,0.224413
730,2,Aalen-Johansen,2,-0.016610101046725667,0.24461589895327435,0.261226
730,2,Aalen-Johansen,3,0.01754870446334511,0.5319097044633452,0.5143610000000001
1095,2,Aalen-Johansen,1,0.016404689671452796,0.1149296896714528,0.098525
1095,2,Aalen-Johansen,2,-0.022027994936644785,0.2219990050633552,0.244027
1095,2,Aalen-Johansen,3,0.00562330526519228,0.6630713052651923,0.657448
1460,2,Aalen-Johansen,1,0.027308984797073797,0.0709859847970738,0.043677
1460,2,Aalen-Johansen,2,-0.015439912145434581,0.19777208785456543,0.213212
1460,2,Aalen-Johansen,3,-0.011869072651639057,0.731241927348361,0.7431110000000001
1825,2,Aalen-Johansen,1,0.017521547672556776,0.03680754767255678,0.019286
1825,2,Aalen-Johansen,2,-0.007125471879468048,0.17565452812053195,0.18278
1825,2,Aalen-Johansen,3,-0.010396075793088433,0.7875379242069115,0.7979339999999999
365,3,Aalen-Johansen,1,-0.008942911854863955,0.515126088145136,0.524069
365,3,Aalen-Johansen,2,-0.008839615712569193,0.2121783842874308,0.221018
365,3,Aalen-Johansen,3,0.01778252756743315,0.27269552756743315,0.254913
