time,simulation,state,bias,estimate,method,truth
365,1,1,-0.03385517591451126,0.8583258240854887,Aalen-Johansen,0.892181
365,1,2,0.024286735107528226,0.08737573510752823,Aalen-Johansen,0.063089
365,1,3,0.009568440806983332,0.05429844080698333,Aalen-Johansen,0.04473
730,1,1,-0.036474281836876954,0.745824718163123,Aalen-Johansen,0.782299
730,1,2,0.015526859325353151,0.13090985932535315,Aalen-Johansen,0.115383
730,1,3,0.020947422511524164,0.12326542251152416,Aalen-Johansen,0.10231799999999999
1095,1,1,-0.058113054748237136,0.6509409452517628,Aalen-Johansen,0.709054
1095,1,2,0.03358450105755126,0.16051850105755125,Aalen-Johansen,0.126934
1095,1,3,0.024528553690686378,0.18854055369068637,Aalen-Johansen,0.164012
1460,1,1,-0.07784663120279489,0.5958583687972051,Aalen-Johansen,0.673705
1460,1,2,0.040277894522143254,0.15656189452214325,Aalen-Johansen,0.116284
1460,1,3,0.03756873668065197,0.24757973668065197,Aalen-Johansen,0.210011
1825,1,1,-0.06474590906080979,0.5752990909391902,Aalen-Johansen,0.640045
1825,1,2,0.022513378104966855,0.13454537810496686,Aalen-Johansen,0.112032
1825,1,3,0.04223253095584334,0.29015553095584334,Aalen-Johansen,0.247923
365,2,1,-0.015713951364922485,0.8764670486350775,Aalen-Johansen,0.892181
365,2,2,0.02119107209879463,0.08428007209879464,Aalen-Johansen,0.063089
365,2,3,-0.005477120733871868,0.03925287926612813,Aalen-Johansen,0.04473
730,2,1,0.003609902827905187,0.7859089028279052,Aalen-Johansen,0.782299
730,2,2,-0.01682744788362256,0.09855555211637744,Aalen-Johansen,0.115383
730,2,3,0.013217545055717733,0.11553554505571773,Aalen-Johansen,0.10231799999999999
1095,2,1,0.0068707257313971315,0.7159247257313971,Aalen-Johansen,0.709054
1095,2,2,-0.028083217010222858,0.09885078298977713,Aalen-Johansen,0.126934
1095,2,3,0.021212491278826212,0.1852244912788262,Aalen-Johansen,0.164012
1460,2,1,-0.0036155892634691655,0.6700894107365308,Aalen-Johansen,0.673705
1460,2,2,-0.014988570284880223,0.10129542971511978,Aalen-Johansen,0.116284
1460,2,3,0.018604159548349625,0.22861515954834963,Aalen-Johansen,0.210011
1825,2,1,-0.008154006523640733,0.6318909934763592,Aalen-Johansen,0.640045
1825,2,2,-0.002905610175246681,0.10912638982475333,Aalen-Johansen,0.112032
1825,2,3,0.011059616698887664,0.25898261669888767,Aalen-Johansen,0.247923
365,3,1,-0.00855876891566798,0.883622231084332,Aalen-Johansen,0.892181
365,3,2,-0.004742562692726819,0.05834643730727319,Aalen-Johansen,0.063089
365,3,3,0.013301331608395021,0.05803133160839502,Aalen-Johansen,0.04473
730,3,1,0.01964058609107655,0.8019395860910765,Aalen-Johansen,0.782299
730,3,2,-0.011844028977005261,0.10353897102299474,Aalen-Johansen,0.115383
730,3,3,-0.007796557114070651,0.09452144288592934,Aalen-Johansen,0.10231799999999999
1095,3,1,0.029544034306209555,0.7385980343062095,Aalen-Johansen,0.709054
1095,3,2,-0.0036310560085761473,0.12330294399142384,Aalen-Johansen,0.126934
1095,3,3,-0.025912978297632755,0.13809902170236724,Aalen-Johansen,0.164012
1460,3,1,0.041920094854649204,0.7156250948546492,Aalen-Johansen,0.673705
1460,3,2,-0.016930809675196834,0.09935319032480316,Aalen-Johansen,0.116284
1460,3,3,-0.024989285179451842,0.18502171482054816,Aalen-Johansen,0.210011
1825,3,1,0.04454698668783197,0.6845919866878319,Aalen-Johansen,0.640045
1825,3,2,-2.8014260260464385e-4,0.11175185739739536,Aalen-Johansen,0.112032
1825,3,3,-0.0442668440852268,0.2036561559147732,Aalen-Johansen,0.247923
365,4,1,0.025904749987325837,0.9180857499873258,Aalen-Johansen,0.892181
365,4,2,-0.021684640426232707,0.0414043595737673,Aalen-Johansen,0.063089
365,4,3,-0.004220109561093033,0.040509890438906966,Aalen-Johansen,0.04473
730,4,1,0.024702227077025962,0.8070012270770259,Aalen-Johansen,0.782299
730,4,2,-0.001795251814496454,0.11358774818550355,Aalen-Johansen,0.115383
730,4,3,-0.022906975262528828,0.07941102473747116,Aalen-Johansen,0.10231799999999999
1095,4,1,-0.018893497695311123,0.6901605023046888,Aalen-Johansen,0.709054
1095,4,2,0.02455383589802551,0.1514878358980255,Aalen-Johansen,0.126934
1095,4,3,-0.005660338202713944,0.15835166179728605,Aalen-Johansen,0.164012
1460,4,1,-0.006205271774819665,0.6674997282251803,Aalen-Johansen,0.673705
1460,4,2,0.02310985165959173,0.13939385165959173,Aalen-Johansen,0.116284
1460,4,3,-0.016904579884771537,0.19310642011522847,Aalen-Johansen,0.210011
1825,4,1,-0.005481519027169868,0.6345634809728301,Aalen-Johansen,0.640045
1825,4,2,0.02556186982852547,0.13759386982852548,Aalen-Johansen,0.112032
1825,4,3,-0.020080350801355007,0.227842649198645,Aalen-Johansen,0.247923
365,5,1,0.02987982771561415,0.9220608277156142,Aalen-Johansen,0.892181
365,5,2,-0.009928192853788216,0.05316080714621179,Aalen-Johansen,0.063089
365,5,3,-0.019951634861825877,0.02477836513817412,Aalen-Johansen,0.04473
730,5,1,0.022475901164909717,0.8047749011649097,Aalen-Johansen,0.782299
730,5,2,-0.008408512122849876,0.10697448787715012,Aalen-Johansen,0.115383
730,5,3,-0.014067389042060063,0.08825061095793993,Aalen-Johansen,0.10231799999999999
1095,5,1,0.028914422298633058,0.737968422298633,Aalen-Johansen,0.709054
1095,5,2,-0.04463730742838749,0.0822966925716125,Aalen-Johansen,0.126934
1095,5,3,0.015722885129754255,0.17973488512975425,Aalen-Johansen,0.164012
1460,5,1,0.009908404969696138,0.6836134049696961,Aalen-Johansen,0.673705
1460,5,2,-0.02201391588719305,0.09427008411280695,Aalen-Johansen,0.116284
