time,simulation,state,bias,estimate,method,truth
365,1,1,0.00960129621354644,0.5896592962135464,Aalen-Johansen,0.580058
365,1,2,-0.019454681121132356,0.25556031887886765,Aalen-Johansen,0.275015
365,1,3,0.009853384907586749,0.15478038490758675,Aalen-Johansen,0.144927
730,1,1,0.008112644615661413,0.4392766446156614,Aalen-Johansen,0.431164
730,1,2,-0.0010205762986287836,0.2904104237013712,Aalen-Johansen,0.291431
730,1,3,-0.007092068317031575,0.27031293168296844,Aalen-Johansen,0.277405
1095,1,1,-0.002272547298987737,0.3304434527010123,Aalen-Johansen,0.332716
1095,1,2,0.004702957796403284,0.29234195779640326,Aalen-Johansen,0.287639
1095,1,3,-0.002430410497414548,0.37721458950258546,Aalen-Johansen,0.379645
1460,1,1,-0.018365130319214135,0.23799486968078584,Aalen-Johansen,0.25636
1460,1,2,0.010038099826470248,0.28739809982647024,Aalen-Johansen,0.27736
1460,1,3,0.008327030492744858,0.4746070304927449,Aalen-Johansen,0.46628000000000003
1825,1,1,-0.012547427411682077,0.18539157258831793,Aalen-Johansen,0.197939
1825,1,2,0.006777149286272988,0.266149149286273,Aalen-Johansen,0.259372
1825,1,3,0.005770278125409978,0.54845927812541,Aalen-Johansen,0.542689
365,2,1,0.0092346964034421,0.5892926964034421,Aalen-Johansen,0.580058
365,2,2,0.01157686717374623,0.28659186717374624,Aalen-Johansen,0.275015
365,2,3,-0.020811563577189773,0.12411543642281023,Aalen-Johansen,0.144927
730,2,1,0.010115438802092647,0.44127943880209264,Aalen-Johansen,0.431164
730,2,2,0.020207702829905305,0.3116387028299053,Aalen-Johansen,0.291431
730,2,3,-0.030323141631999673,0.24708185836800034,Aalen-Johansen,0.277405
1095,2,1,0.011407652855227102,0.3441236528552271,Aalen-Johansen,0.332716
1095,2,2,0.019802264050246876,0.30744126405024685,Aalen-Johansen,0.287639
1095,2,3,-0.031209916905475532,0.3484350830945245,Aalen-Johansen,0.379645
1460,2,1,0.021065511143184723,0.2774255111431847,Aalen-Johansen,0.25636
1460,2,2,0.015112374174685472,0.29247237417468547,Aalen-Johansen,0.27736
1460,2,3,-0.036177885317871805,0.4301021146821282,Aalen-Johansen,0.46628000000000003
1825,2,1,0.014201055220467745,0.21214005522046775,Aalen-Johansen,0.197939
1825,2,2,9.166967704899442e-4,0.26028869677048994,Aalen-Johansen,0.259372
1825,2,3,-0.015117751990959327,0.5275712480090406,Aalen-Johansen,0.542689
365,3,1,0.01625139719042945,0.5963093971904294,Aalen-Johansen,0.580058
365,3,2,-0.009716346916810226,0.2652986530831898,Aalen-Johansen,0.275015
365,3,3,-0.006535050273619725,0.13839194972638028,Aalen-Johansen,0.144927
730,3,1,0.04658891069581095,0.47775291069581094,Aalen-Johansen,0.431164
730,3,2,-0.01273842331359415,0.27869257668640585,Aalen-Johansen,0.291431
