time,simulation,state,bias,estimate,method,truth
365,1,1,0.0067941667826685315,0.9563731667826685,Aalen-Johansen,0.949579
365,1,2,-0.0019096278170929563,0.031008372182907046,Aalen-Johansen,0.032918
365,1,3,-0.004884538965575303,0.012618461034424698,Aalen-Johansen,0.017503
730,1,1,0.004395228772114401,0.9237202287721143,Aalen-Johansen,0.919325
730,1,2,0.003514004708304555,0.04622800470830456,Aalen-Johansen,0.042714
730,1,3,-0.007909233480418807,0.030051766519581195,Aalen-Johansen,0.037961
1095,1,1,-0.013055579527235905,0.8760954204727641,Aalen-Johansen,0.889151
1095,1,2,-0.005011910458425549,0.04397608954157445,Aalen-Johansen,0.048988
1095,1,3,0.01806748998566167,0.07992848998566167,Aalen-Johansen,0.061861
1460,1,1,-0.017224404833005802,0.8492365951669942,Aalen-Johansen,0.866461
1460,1,2,0.0056092048194943955,0.060448204819494394,Aalen-Johansen,0.054839
1460,1,3,0.011615200013511628,0.09031520001351162,Aalen-Johansen,0.07869999999999999
1825,1,1,-0.05029914590642348,0.7941468540935765,Aalen-Johansen,0.844446
1825,1,2,0.023848161372742004,0.084138161372742,Aalen-Johansen,0.06029
1825,1,3,0.026450984533681762,0.12171498453368176,Aalen-Johansen,0.095264
365,2,1,-7.334147136877078e-4,0.9488455852863122,Aalen-Johansen,0.949579
365,2,2,-0.010228011525503605,0.022689988474496398,Aalen-Johansen,0.032918
365,2,3,0.010961426239191177,0.02846442623919118,Aalen-Johansen,0.017503
730,2,1,-0.008403349134123994,0.910921650865876,Aalen-Johansen,0.919325
730,2,2,6.723256890510051e-4,0.04338632568905101,Aalen-Johansen,0.042714
730,2,3,0.007731023445072566,0.04569202344507257,Aalen-Johansen,0.037961
1095,2,1,0.003324857831500716,0.8924758578315007,Aalen-Johansen,0.889151
1095,2,2,-0.0032237599290248706,0.045764240070975126,Aalen-Johansen,0.048988
1095,2,3,-1.010979024763381e-4,0.06175990209752366,Aalen-Johansen,0.061861
1460,2,1,0.007083240555736281,0.8735442405557363,Aalen-Johansen,0.866461
1460,2,2,2.0943678666462268e-4,0.05504843678666462,Aalen-Johansen,0.054839
1460,2,3,-0.00729267734240141,0.07140732265759858,Aalen-Johansen,0.07869999999999999
1825,2,1,0.021833744796674548,0.8662797447966746,Aalen-Johansen,0.844446
1825,2,2,-0.0050422596520117505,0.05524774034798825,Aalen-Johansen,0.06029
1825,2,3,-0.0167914851446634,0.0784725148553366,Aalen-Johansen,0.095264
365,3,1,-0.003507340629790079,0.9460716593702099,Aalen-Johansen,0.949579
365,3,2,-0.003913831485117994,0.02900416851488201,Aalen-Johansen,0.032918
365,3,3,0.007421172114908288,0.02492417211490829,Aalen-Johansen,0.017503
730,3,1,-0.006455458089846822,0.9128695419101531,Aalen-Johansen,0.919325
730,3,2,0.01017214409438643,0.05288614409438643,Aalen-Johansen,0.042714
730,3,3,-0.003716686004539581,0.03424431399546042,Aalen-Johansen,0.037961
1095,3,1,0.0045519010321865006,0.8937029010321865,Aalen-Johansen,0.889151
1095,3,2,-0.0036131638254463527,0.045374836174553644,Aalen-Johansen,0.048988
1095,3,3,-9.387372067403074e-4,0.06092226279325969,Aalen-Johansen,0.061861
1460,3,1,0.021088766760667843,0.8875497667606679,Aalen-Johansen,0.866461
1460,3,2,-0.018013084986011334,0.036825915013988665,Aalen-Johansen,0.054839
1460,3,3,-0.0030756817746565718,0.07562431822534342,Aalen-Johansen,0.07869999999999999
1825,3,1,0.020897202267933235,0.8653432022679333,Aalen-Johansen,0.844446
1825,3,2,-0.01877667556512349,0.041513324434876514,Aalen-Johansen,0.06029
1825,3,3,-0.0021205267028098634,0.09314347329719014,Aalen-Johansen,0.095264
365,4,1,-0.0035868419874048874,0.9459921580125951,Aalen-Johansen,0.949579
365,4,2,0.004555349324246567,0.03747334932424657,Aalen-Johansen,0.032918
365,4,3,-9.685073368418638e-4,0.016534492663158137,Aalen-Johansen,0.017503
730,4,1,-0.008395816737431283,0.9109291832625687,Aalen-Johansen,0.919325
730,4,2,0.006984136007890336,0.04969813600789034,Aalen-Johansen,0.042714
730,4,3,0.0014116807295408776,0.03937268072954088,Aalen-Johansen,0.037961
1095,4,1,-0.006621577291658021,0.882529422708342,Aalen-Johansen,0.889151
1095,4,2,0.006537469697495732,0.05552546969749573,Aalen-Johansen,0.048988
1095,4,3,8.410759416198343e-5,0.06194510759416198,Aalen-Johansen,0.061861
1460,4,1,-0.0030012906020087105,0.8634597093979913,Aalen-Johansen,0.866461
1460,4,2,-0.0016255013694856171,0.05321349863051438,Aalen-Johansen,0.054839
1460,4,3,0.004626791971494043,0.08332679197149404,Aalen-Johansen,0.07869999999999999
1825,4,1,-0.01827732794377679,0.8261686720562232,Aalen-Johansen,0.844446
1825,4,2,0.017555365195174553,0.07784536519517456,Aalen-Johansen,0.06029
1825,4,3,7.219627486015623e-4,0.09598596274860156,Aalen-Johansen,0.095264
365,5,1,-0.010646877363920781,0.9389321226360792,Aalen-Johansen,0.949579
365,5,2,0.0024998207414725013,0.035417820741472504,Aalen-Johansen,0.032918
365,5,3,0.008147056622448103,0.025650056622448104,Aalen-Johansen,0.017503
730,5,1,-0.015610563864987936,0.903714436135012,Aalen-Johansen,0.919325
730,5,2,-0.004543903231633201,0.0381700967683668,Aalen-Johansen,0.042714
730,5,3,0.0201544670966209,0.0581154670966209,Aalen-Johansen,0.037961
1095,5,1,-0.032782640429573795,0.8563683595704262,Aalen-Johansen,0.889151
