time,coverageAJ,coverageMSMI,coverageMSMICox
365,0,0.025,0.025
730,0.7777777777777778,0.5555555555555556,0.5555555555555556
1095,0.9107981220657277,0.49295774647887325,0.49295774647887325
1460,0.889344262295082,0.46311475409836067,0.46311475409836067
1825,0.9236947791164659,0.40963855421686746,0.40963855421686746
