time,simulation,state,bias,estimate,method,truth
222,1,1,-0.024340989495643783,0.6992570105043562,Aalen-Johansen,0.723598
222,1,2,-0.027716979341098652,0.14861502065890134,Aalen-Johansen,0.176332
222,1,3,0.05205796883674281,0.15212796883674282,Aalen-Johansen,0.10007
379,1,1,-0.02952759897503021,0.5380234010249698,Aalen-Johansen,0.567551
379,1,2,-0.004867414978228346,0.27768758502177165,Aalen-Johansen,0.282555
379,1,3,0.034395013953258974,0.18428901395325897,Aalen-Johansen,0.149894
516,1,1,-0.026400022211945928,0.4760529777880541,Aalen-Johansen,0.502453
516,1,2,-0.019931304535672267,0.27767169546432774,Aalen-Johansen,0.297603
516,1,3,0.04633132674761861,0.24627532674761862,Aalen-Johansen,0.199944
651,1,1,-0.022331550255188792,0.4336714497448112,Aalen-Johansen,0.456003
651,1,2,-0.014810938024316433,0.2793580619756836,Aalen-Johansen,0.294169
651,1,3,0.03714248827950567,0.28697048827950566,Aalen-Johansen,0.249828
801,1,1,-0.024634659317674,0.385367340682326,Aalen-Johansen,0.410002
801,1,2,-0.030188890456829764,0.25977410954317026,Aalen-Johansen,0.289963
801,1,3,0.05482354977450421,0.3548585497745042,Aalen-Johansen,0.300035
979,1,1,-0.0922025047458575,0.2690434952541425,Aalen-Johansen,0.361246
979,1,2,0.018852540645556026,0.307742540645556,Aalen-Johansen,0.28889
979,1,3,0.07334996410030192,0.42321396410030193,Aalen-Johansen,0.349864
1177,1,1,-0.061607723199241404,0.2522282768007586,Aalen-Johansen,0.313836
1177,1,2,-0.009217713418999574,0.2769682865810004,Aalen-Johansen,0.286186
1177,1,3,0.07082543661824142,0.4708034366182414,Aalen-Johansen,0.399978
1388,1,1,-0.0973812209909343,0.1724637790090657,Aalen-Johansen,0.269845
1388,1,2,0.0347499019518952,0.3148419019518952,Aalen-Johansen,0.280092
1388,1,3,0.06263131903903951,0.5126943190390395,Aalen-Johansen,0.450063
1616,1,1,-0.07872119336706745,0.15090580663293254,Aalen-Johansen,0.229627
1616,1,2,0.04452790195189521,0.3148419019518952,Aalen-Johansen,0.270314
1616,1,3,0.03419329141517269,0.5342522914151727,Aalen-Johansen,0.500059
1862,1,1,-0.07201035469365395,0.12072464530634604,Aalen-Johansen,0.192735
1862,1,2,0.0876910632784817,0.3450230632784817,Aalen-Johansen,0.257332
