time,coverageAJ,coverageMSMI,coverageMSMICox
365,0.925,0.9392857142857143,0.9392857142857143
730,0.954070981210856,0.9436325678496869,0.9394572025052192
1095,0.9417670682730924,0.9257028112449799,0.9236947791164659
1460,0.958,0.916,0.914
1825,0.96,0.866,0.866
