time,coverageAJ,coverageMSMI,coverageMSMICox
365,0.956,0.968,0.966
730,0.954,0.96,0.962
1095,0.9398797595190381,0.9478957915831663,0.9539078156312625
1460,0.9175257731958762,0.9154639175257732,0.9134020618556701
1825,0.9112709832134293,0.8872901678657075,0.8848920863309353
