time,coverageAJ,coverageMSMI,coverageMSMICox
365,0.8260869565217391,0.6231884057971014,0.6231884057971014
730,0.9198113207547169,0.6415094339622641,0.6415094339622641
1095,0.9478260869565217,0.6057971014492753,0.6057971014492753
1460,0.9618528610354223,0.5994550408719346,0.5994550408719346
1825,0.9605263157894737,0.5368421052631579,0.5368421052631579
