time,coverageAJ,coverageMSMI,coverageMSMICox
365,0.9574036511156186,0.9716024340770791,0.9716024340770791
730,0.9411764705882353,0.9594320486815415,0.9574036511156186
1095,0.9194214876033058,0.9545454545454546,0.9566115702479339
1460,0.9345549738219895,0.9633507853403142,0.9581151832460733
1825,0.8923076923076924,0.9435897435897436,0.9384615384615385
