time,coverageAJ,coverageMSMI,coverageMSMICox
365,0.966,0.966,0.966
730,0.954,0.954,0.958
1095,0.9318637274549099,0.9278557114228457,0.9318637274549099
1460,0.944672131147541,0.9180327868852459,0.9200819672131147
1825,0.8983833718244804,0.8383371824480369,0.8752886836027713
