time,coverageAJ,coverageMSMI,coverageMSMICox
365,0.956,0.97,0.966
730,0.954,0.964,0.962
1095,0.9398797595190381,0.9418837675350702,0.935871743486974
1460,0.9175257731958762,0.9195876288659793,0.9195876288659793
1825,0.9114832535885168,0.8779904306220095,0.8803827751196173
