time,coverageAJ,coverageMSMI,coverageMSMICox
365,0,0,0
730,0.7647058823529411,0.4117647058823529,0.4117647058823529
1095,0.8578947368421053,0.3,0.3
1460,0.8851674641148325,0.28708133971291866,0.28708133971291866
1825,0.9476190476190476,0.23333333333333334,0.23333333333333334
