time,simulation,state,bias,estimate,method,truth
365,1,1,0.0564509369866818,0.6365089369866818,Aalen-Johansen,0.580058
365,1,2,-0.0966153946296513,0.1783996053703487,Aalen-Johansen,0.275015
365,1,3,0.04016445764296897,0.18509145764296897,Aalen-Johansen,0.144927
730,1,1,0.03766738156910748,0.4688313815691075,Aalen-Johansen,0.431164
730,1,2,-0.028603321195808273,0.2628276788041917,Aalen-Johansen,0.291431
730,1,3,-0.009064060373299765,0.26834093962670025,Aalen-Johansen,0.277405
1095,1,1,-0.025642720846834444,0.30707327915316557,Aalen-Johansen,0.332716
1095,1,2,0.027295549080672665,0.31493454908067264,Aalen-Johansen,0.287639
1095,1,3,-0.0016528282338388323,0.3779921717661612,Aalen-Johansen,0.379645
1460,1,1,-0.09093331762792423,0.16542668237207575,Aalen-Johansen,0.25636
1460,1,2,-0.07342164709061463,0.20393835290938536,Aalen-Johansen,0.27736
1460,1,3,0.16435496471853817,0.6306349647185382,Aalen-Johansen,0.46628000000000003
1825,1,1,-0.08765454508528282,0.11028445491471718,Aalen-Johansen,0.197939
1825,1,2,-0.05543364709061463,0.20393835290938536,Aalen-Johansen,0.259372
1825,1,3,0.14308819217589686,0.6857771921758968,Aalen-Johansen,0.542689
365,2,1,-0.05018741447891373,0.5298705855210862,Aalen-Johansen,0.580058
365,2,2,-0.030871729704579437,0.24414327029542057,Aalen-Johansen,0.275015
365,2,3,0.08105914418349344,0.22598614418349344,Aalen-Johansen,0.144927
730,2,1,-0.03790791023340173,0.39325608976659826,Aalen-Johansen,0.431164
730,2,2,-0.04675817123222753,0.24467282876777247,Aalen-Johansen,0.291431
730,2,3,0.08466608146562943,0.36207108146562944,Aalen-Johansen,0.277405
1095,2,1,-0.06382294716813791,0.2688930528318621,Aalen-Johansen,0.332716
1095,2,2,0.02167451814070115,0.3093135181407011,Aalen-Johansen,0.287639
1095,2,3,0.042148429027436984,0.421793429027437,Aalen-Johansen,0.379645
1460,2,1,-0.017343953038344795,0.23901604696165518,Aalen-Johansen,0.25636
1460,2,2,-0.07500055603085057,0.20235944396914943,Aalen-Johansen,0.27736
1460,2,3,0.09234450906919556,0.5586245090691956,Aalen-Johansen,0.46628000000000003
1825,2,1,-0.06349247358406895,0.13444652641593105,Aalen-Johansen,0.197939
1825,2,2,-0.09949775456737381,0.15987424543262618,Aalen-Johansen,0.259372
1825,2,3,0.16299022815144304,0.705679228151443,Aalen-Johansen,0.542689
365,3,1,0.114608069027342,0.694666069027342,Aalen-Johansen,0.580058
365,3,2,-0.06246457418198123,0.21255042581801878,Aalen-Johansen,0.275015
365,3,3,-0.05214349484536082,0.09278350515463918,Aalen-Johansen,0.144927
730,3,1,0.09677305153997628,0.5279370515399763,Aalen-Johansen,0.431164
730,3,2,-6.657198613588267e-4,0.29076528013864117,Aalen-Johansen,0.291431
730,3,3,-0.09610733167861743,0.18129766832138258,Aalen-Johansen,0.277405
1095,3,1,0.08550573835985775,0.41822173835985776,Aalen-Johansen,0.332716
1095,3,2,-0.06726952452650348,0.2203694754734965,Aalen-Johansen,0.287639
1095,3,3,-0.018236213833354165,0.36140878616664585,Aalen-Johansen,0.379645
1460,3,1,0.07106359779488863,0.3274235977948886,Aalen-Johansen,0.25636
1460,3,2,0.011774881342342225,0.2891348813423422,Aalen-Johansen,0.27736
1460,3,3,-0.08283847913723069,0.38344152086276934,Aalen-Johansen,0.46628000000000003
1825,3,1,0.07218546818078311,0.2701244681807831,Aalen-Johansen,0.197939
1825,3,2,-0.03734488785653292,0.22202711214346707,Aalen-Johansen,0.259372
1825,3,3,-0.03484058032424997,0.50784841967575,Aalen-Johansen,0.542689
365,4,1,-0.0140714236401982,0.5659865763598018,Aalen-Johansen,0.580058
365,4,2,0.04527202614428316,0.32028702614428317,Aalen-Johansen,0.275015
365,4,3,-0.031200602504085337,0.11372639749591466,Aalen-Johansen,0.144927
730,4,1,-1.5635216821058284e-4,0.4310076478317894,Aalen-Johansen,0.431164
730,4,2,0.021314807233864697,0.3127458072338647,Aalen-Johansen,0.291431
