time,simulation,state,bias,estimate,method,truth
365,1,1,-3.6559079631548475e-4,0.5796924092036845,Aalen-Johansen,0.580058
365,1,2,-0.010479468124157065,0.26453553187584294,Aalen-Johansen,0.275015
365,1,3,0.010845058920472939,0.15577205892047294,Aalen-Johansen,0.144927
730,1,1,0.02680051369813169,0.4579645136981317,Aalen-Johansen,0.431164
730,1,2,-0.011361390260449022,0.280069609739551,Aalen-Johansen,0.291431
730,1,3,-0.015439123437682667,0.26196587656231735,Aalen-Johansen,0.277405
1095,1,1,0.013508896948568994,0.346224896948569,Aalen-Johansen,0.332716
1095,1,2,-4.970913441368352e-4,0.28714190865586314,Aalen-Johansen,0.287639
1095,1,3,-0.013011805604432047,0.36663319439556796,Aalen-Johansen,0.379645
1460,1,1,-0.03450666127789109,0.22185333872210888,Aalen-Johansen,0.25636
1460,1,2,4.329480926934526e-5,0.27740329480926934,Aalen-Johansen,0.27736
1460,1,3,0.0344633664686218,0.5007433664686218,Aalen-Johansen,0.46628000000000003
1825,1,1,-0.030983433842421942,0.16695556615757806,Aalen-Johansen,0.197939
1825,1,2,-0.0036163414733759724,0.255755658526624,Aalen-Johansen,0.259372
1825,1,3,0.034599775315798054,0.577288775315798,Aalen-Johansen,0.542689
365,2,1,-0.004319907847688542,0.5757380921523114,Aalen-Johansen,0.580058
365,2,2,0.01863584087177972,0.29365084087177973,Aalen-Johansen,0.275015
365,2,3,-0.014315933024090094,0.1306110669759099,Aalen-Johansen,0.144927
730,2,1,-0.006759871513755178,0.4244041284862448,Aalen-Johansen,0.431164
730,2,2,0.004878758517962545,0.29630975851796254,Aalen-Johansen,0.291431
730,2,3,0.0018811129957939654,0.279286112995794,Aalen-Johansen,0.277405
1095,2,1,-0.011724904831997007,0.320991095168003,Aalen-Johansen,0.332716
1095,2,2,0.010732260787556236,0.2983712607875562,Aalen-Johansen,0.287639
1095,2,3,9.926440444421036e-4,0.3806376440444421,Aalen-Johansen,0.379645
1460,2,1,-0.02759944269688666,0.22876055730311332,Aalen-Johansen,0.25636
1460,2,2,0.020153734991968486,0.2975137349919685,Aalen-Johansen,0.27736
1460,2,3,0.007445707704919646,0.4737257077049197,Aalen-Johansen,0.46628000000000003
1825,2,1,-0.007248193173729989,0.19069080682627002,Aalen-Johansen,0.197939
1825,2,2,-0.00917395266229315,0.25019804733770684,Aalen-Johansen,0.259372
1825,2,3,0.01642214583602497,0.559111145836025,Aalen-Johansen,0.542689
365,3,1,0.013500756084050214,0.5935587560840502,Aalen-Johansen,0.580058
365,3,2,0.006884390219064229,0.28189939021906424,Aalen-Johansen,0.275015
365,3,3,-0.020385146303113416,0.12454185369688658,Aalen-Johansen,0.144927
730,3,1,0.035299529197408974,0.46646352919740897,Aalen-Johansen,0.431164
730,3,2,-0.0035803974439594932,0.2878506025560405,Aalen-Johansen,0.291431
730,3,3,-0.03171913175344859,0.24568586824655142,Aalen-Johansen,0.277405
1095,3,1,0.00988800211915647,0.3426040021191565,Aalen-Johansen,0.332716
1095,3,2,0.01513297941783559,0.30277197941783557,Aalen-Johansen,0.287639
1095,3,3,-0.02502098153699106,0.35462401846300895,Aalen-Johansen,0.379645
1460,3,1,0.0013433844851215015,0.2577033844851215,Aalen-Johansen,0.25636
1460,3,2,0.004035203219437289,0.2813952032194373,Aalen-Johansen,0.27736
1460,3,3,-0.005378587704557791,0.46090141229544224,Aalen-Johansen,0.46628000000000003
1825,3,1,0.0035397332705189855,0.201478733270519,Aalen-Johansen,0.197939
1825,3,2,0.027330512053063916,0.2867025120530639,Aalen-Johansen,0.259372
1825,3,3,-0.030870245323581846,0.5118187546764181,Aalen-Johansen,0.542689
365,4,1,-0.00302215353272961,0.5770358464672704,Aalen-Johansen,0.580058
365,4,2,0.007648042250415432,0.28266304225041544,Aalen-Johansen,0.275015
365,4,3,-0.004625888717684518,0.14030111128231548,Aalen-Johansen,0.144927
730,4,1,-0.012750881626276078,0.4184131183737239,Aalen-Johansen,0.431164
730,4,2,0.021038653728971568,0.31246965372897156,Aalen-Johansen,0.291431
730,4,3,-0.008287772102694047,0.26911722789730597,Aalen-Johansen,0.277405
1095,4,1,-0.035661934663453965,0.29705406533654605,Aalen-Johansen,0.332716
1095,4,2,0.060243431600941144,0.3478824316009411,Aalen-Johansen,0.287639
1095,4,3,-0.024581496937485736,0.3550635030625143,Aalen-Johansen,0.379645
1460,4,1,-0.03515188358729063,0.22120811641270935,Aalen-Johansen,0.25636
1460,4,2,0.07486331192707546,0.35222331192707546,Aalen-Johansen,0.27736
1460,4,3,-0.03971142833978342,0.4265685716602166,Aalen-Johansen,0.46628000000000003
1825,4,1,-0.020020583776592216,0.1779184162234078,Aalen-Johansen,0.197939
1825,4,2,0.06313667341076024,0.3225086734107602,Aalen-Johansen,0.259372
1825,4,3,-0.04311608963416663,0.49957291036583334,Aalen-Johansen,0.542689
365,5,1,-0.009320888372189029,0.5707371116278109,Aalen-Johansen,0.580058
365,5,2,0.00983276437578795,0.28484776437578796,Aalen-Johansen,0.275015
365,5,3,-5.118760035983383e-4,0.14441512399640166,Aalen-Johansen,0.144927
