time,simulation,state,bias,estimate,method,truth
365,1,1,-0.00496185714285724,0.5191071428571428,Aalen-Johansen,0.524069
365,1,2,-0.027178505291005073,0.17064649470899493,Aalen-Johansen,0.197825
365,1,3,0.03214036243386231,0.3102463624338623,Aalen-Johansen,0.27810599999999996
730,1,1,0.0464661903858318,0.2708791903858318,Aalen-Johansen,0.224413
730,1,2,0.003186975038495715,0.19027097503849572,Aalen-Johansen,0.187084
730,1,3,-0.04965316542432752,0.5388498345756725,Aalen-Johansen,0.588503
1095,1,1,0.02485682584861905,0.12338182584861905,Aalen-Johansen,0.098525
1095,1,2,-0.021099162603191224,0.10997183739680877,Aalen-Johansen,0.131071
1095,1,3,-0.0037576632454277004,0.7666463367545723,Aalen-Johansen,0.770404
1460,1,1,-0.002549724717126979,0.04112727528287302,Aalen-Johansen,0.043677
1460,1,2,-0.02163442070608878,0.060158579293911225,Aalen-Johansen,0.081793
1460,1,3,0.024184145423215897,0.8987141454232159,Aalen-Johansen,0.87453
1825,1,1,0.008132183521915349,0.02741818352191535,Aalen-Johansen,0.019286
1825,1,2,0.012287579293911229,0.060158579293911225,Aalen-Johansen,0.047871
1825,1,3,-0.02041976281582647,0.9124232371841736,Aalen-Johansen,0.9328430000000001
365,2,1,0.008828583844212146,0.5328975838442122,Aalen-Johansen,0.524069
365,2,2,-0.034067336819329275,0.16375766318067073,Aalen-Johansen,0.197825
365,2,3,0.02523875297511724,0.3033447529751172,Aalen-Johansen,0.27810599999999996
730,2,1,0.025526415795167817,0.24993941579516782,Aalen-Johansen,0.224413
730,2,2,-0.060327076117522443,0.12675692388247756,Aalen-Johansen,0.187084
730,2,3,0.03480066032235474,0.6233036603223547,Aalen-Johansen,0.588503
1095,2,1,0.047219723276977627,0.14574472327697763,Aalen-Johansen,0.098525
1095,2,2,-0.05701496909892344,0.07405603090107656,Aalen-Johansen,0.131071
1095,2,3,0.009795245821945908,0.7801992458219459,Aalen-Johansen,0.770404
1460,2,1,-0.002035650492292103,0.0416413495077079,Aalen-Johansen,0.043677
1460,2,2,0.0206733478990504,0.1024663478990504,Aalen-Johansen,0.081793
1460,2,3,-0.018637697406758247,0.8558923025932418,Aalen-Johansen,0.87453
1825,2,1,-0.005405550164097366,0.013880449835902635,Aalen-Johansen,0.019286
1825,2,2,0.04262095379385236,0.09049195379385236,Aalen-Johansen,0.047871
1825,2,3,-0.03721540362975506,0.895627596370245,Aalen-Johansen,0.9328430000000001
365,3,1,0.08372320779220788,0.6077922077922079,Aalen-Johansen,0.524069
365,3,2,-0.01657900223045658,0.18124599776954342,Aalen-Johansen,0.197825
365,3,3,-0.06714420556175127,0.2109617944382487,Aalen-Johansen,0.27810599999999996
730,3,1,0.06419944019138754,0.28861244019138754,Aalen-Johansen,0.224413
730,3,2,-0.049439304070717865,0.13764469592928213,Aalen-Johansen,0.187084
730,3,3,-0.014760136120669731,0.5737428638793303,Aalen-Johansen,0.588503
1095,3,1,0.024657029146941442,0.12318202914694144,Aalen-Johansen,0.098525
1095,3,2,-0.005885877366720166,0.12518512263327983,Aalen-Johansen,0.131071
1095,3,3,-0.01877115178022082,0.7516328482197792,Aalen-Johansen,0.770404
1460,3,1,0.020313664491917648,0.06399066449191765,Aalen-Johansen,0.043677
1460,3,2,-0.0014207240206790261,0.08037227597932098,Aalen-Johansen,0.081793
1460,3,3,-0.018892940471238462,0.8556370595287616,Aalen-Johansen,0.87453
1825,3,1,0.0063102657967670645,0.025596265796767066,Aalen-Johansen,0.019286
1825,3,2,-6.276059676217638e-4,0.04724339403237823,Aalen-Johansen,0.047871
1825,3,3,-0.005682659829145398,0.9271603401708547,Aalen-Johansen,0.9328430000000001
365,4,1,-0.0640690000000001,0.4599999999999999,Aalen-Johansen,0.524069
365,4,2,0.05955840765514667,0.25738340765514667,Aalen-Johansen,0.197825
365,4,3,0.0045105923448531815,0.28261659234485315,Aalen-Johansen,0.27810599999999996
730,4,1,-0.06386105194805203,0.16055194805194797,Aalen-Johansen,0.224413
730,4,2,0.09161049822742143,0.27869449822742143,Aalen-Johansen,0.187084
730,4,3,-0.027749446279369705,0.5607535537206303,Aalen-Johansen,0.588503
1095,4,1,-0.01445416174734361,0.08407083825265639,Aalen-Johansen,0.098525
1095,4,2,0.011786200838159067,0.14285720083815906,Aalen-Johansen,0.131071
1095,4,3,0.002667960909184419,0.7730719609091844,Aalen-Johansen,0.770404
1460,4,1,-0.02265929043683589,0.02101770956316411,Aalen-Johansen,0.043677
1460,4,2,0.021230643190918955,0.10302364319091896,Aalen-Johansen,0.081793
1460,4,3,0.0014286472459168476,0.8759586472459169,Aalen-Johansen,0.87453
1825,4,1,0.0017317095631641105,0.02101770956316411,Aalen-Johansen,0.019286
1825,4,2,0.013943185914551362,0.06181418591455136,Aalen-Johansen,0.047871
1825,4,3,-0.01567489547771561,0.9171681045222845,Aalen-Johansen,0.9328430000000001
365,5,1,0.03947779802955631,0.5635467980295563,Aalen-Johansen,0.524069
