time,coverageAJ,coverageMSMI,coverageMSMICox
365,0.8260869565217391,0.5507246376811594,0.5507246376811594
730,0.9508670520231214,0.5867052023121387,0.5867052023121387
1095,0.9649532710280374,0.544392523364486,0.544392523364486
1460,0.950561797752809,0.5303370786516854,0.5303370786516854
1825,0.9334811529933481,0.4722838137472284,0.4722838137472284
