time,coverageAJ,coverageMSMI,coverageMSMICox
365,0.8260869565217391,0.6811594202898551,0.6811594202898551
730,0.9198113207547169,0.660377358490566,0.660377358490566
1095,0.9478260869565217,0.6057971014492753,0.6057971014492753
1460,0.9618528610354223,0.5912806539509536,0.5912806539509536
1825,0.9605263157894737,0.5289473684210526,0.5289473684210526
