time,method,1,2,3
365,AJ,0.0011372253873980986,-0.0014780685613741433,3.408431739760479e-4
365,MSMI-Cox,0.0012310000000000378,-0.0013610000000000026,1.3000000000000096e-4
365,MSMI-Cox-Boot,0.0011240000000000525,-0.0012490000000000023,1.2500000000000155e-4
365,MSMI-KM,0.0012310000000000378,-0.0013780000000000025,1.470000000000013e-4
365,MSMI-KM-Boot,0.0011240000000000525,-0.001223000000000004,9.899999999999858e-5
730,AJ,0.001159149125467717,5.836403402016092e-4,-0.0017427894656693562
730,MSMI-Cox,0.0014650000000000073,7.180000000000304e-4,-0.0021830000000000313
730,MSMI-Cox-Boot,0.0013510000000000071,9.240000000000375e-4,-0.002275000000000028
730,MSMI-KM,0.0014650000000000073,3.0000000000298677e-6,-0.0014680000000000322
730,MSMI-KM-Boot,0.0013510000000000071,5.470000000000296e-4,-0.0018980000000000353
1095,AJ,-0.001345928468091904,0.0014561531832000538,-1.1022471510817098e-4
1095,MSMI-Cox,-0.0010300000000000064,0.0033260000000000065,-0.0022959999999999942
1095,MSMI-Cox-Boot,-0.0014620000000000082,0.004087000000000007,-0.0026249999999999863
1095,MSMI-KM,-0.0010300000000000064,0.0018130000000000051,-7.829999999999943e-4
1095,MSMI-KM-Boot,-0.0014620000000000082,0.002437000000000011,-9.749999999999992e-4
1460,AJ,-0.00239895823629421,1.667215327347615e-4,0.0022322367035594822
1460,MSMI-Cox,-0.0019309999999999733,0.003306000000000005,-0.001374999999999977
1460,MSMI-Cox-Boot,-0.002438999999999971,0.004272000000000009,-0.0018329999999999766
1460,MSMI-KM,-0.0019309999999999733,4.960000000000115e-4,0.0014350000000000263
1460,MSMI-KM-Boot,-0.002438999999999971,0.0016550000000000098,7.840000000000303e-4
1825,AJ,0.0020975406781766465,-0.0022865327648433427,1.889920866666439e-4
1825,MSMI-Cox,0.0012539999999999986,-4.4299999999998746e-4,-8.110000000000375e-4
1825,MSMI-Cox-Boot,0.0014869999999999998,3.900000000001125e-5,-0.0015260000000000306
1825,MSMI-KM,0.0012539999999999986,-0.0050989999999999916,0.003844999999999967
1825,MSMI-KM-Boot,0.0014869999999999998,-0.004519999999999993,0.0030329999999999763
