time,method,1,2,3
365,AJ,0.0011372253873980986,-0.0013598859567091077,2.2266056931098677e-4
365,MSMI-Cox,0.0012310000000000378,-0.0013180000000000227,8.699999999999016e-5
365,MSMI-Cox-Boot,0.0011240000000000525,-0.0011640000000000214,3.9999999999989866e-5
365,MSMI-KM,0.0012310000000000378,-0.004835000000000022,0.0036039999999999883
365,MSMI-KM-Boot,0.0011240000000000525,-0.00473700000000002,0.0036129999999999917
730,AJ,0.001159149125467717,-5.540491583839246e-4,-6.050999670838015e-4
730,MSMI-Cox,0.0014650000000000073,1.5699999999998975e-4,-0.001621999999999993
730,MSMI-Cox-Boot,0.0013510000000000071,-2.5000000000010433e-5,-0.0013259999999999939
730,MSMI-KM,0.0014650000000000073,-0.004087000000000009,0.0026220000000000106
730,MSMI-KM-Boot,0.0013510000000000071,-0.004353000000000012,0.0030019999999999986
1095,AJ,-0.001345928468091904,-0.004765957795513864,0.006111886263605747
1095,MSMI-Cox,-0.0010300000000000064,-9.579999999999899e-4,0.00198800000000001
1095,MSMI-Cox-Boot,-0.0014620000000000082,-5.239999999999887e-4,0.0019860000000000056
1095,MSMI-KM,-0.0010300000000000064,0.011402000000000011,-0.010371999999999992
1095,MSMI-KM-Boot,-0.0014620000000000082,0.01177000000000001,-0.010308000000000001
1460,AJ,-0.00239895823629421,-0.004373315837272471,0.00677227407356666
1460,MSMI-Cox,-0.0019309999999999733,-0.0010699999999999991,0.00300099999999998
1460,MSMI-Cox-Boot,-0.002438999999999971,-8.309999999999993e-4,0.003269999999999963
1460,MSMI-KM,-0.0019309999999999733,0.03136,-0.029429000000000014
1460,MSMI-KM-Boot,-0.002438999999999971,0.032129,-0.02969000000000003
1825,AJ,0.0020975406781766465,-0.004990261682636951,0.0028927210044602486
1825,MSMI-Cox,0.0012539999999999986,-0.004480999999999996,0.0032269999999999842
1825,MSMI-Cox-Boot,0.0014869999999999998,-0.004441,0.0029539999999999827
1825,MSMI-KM,0.0012539999999999986,0.035926,-0.037180000000000005
1825,MSMI-KM-Boot,0.0014869999999999998,0.036929000000000003,-0.03841600000000001
