time,simulation,method,state,bias,estimate,truth
365,1,AJ,1,0.0564509369866818,0.6365089369866818,0.580058
365,1,AJ,2,-0.030804342830273473,0.24415265716972653,0.274957
365,1,AJ,3,-0.025646594156408853,0.11933840584359115,0.144985
730,1,AJ,1,0.03766738156910748,0.4688313815691075,0.431164
730,1,AJ,2,0.023786584313320036,0.31516658431332,0.29138
730,1,AJ,3,-0.061453965882428324,0.2160020341175717,0.27745600000000004
1095,1,AJ,1,-0.025642720846834444,0.30707327915316557,0.332716
1095,1,AJ,2,0.0731376995582152,0.3605146995582152,0.287377
1095,1,AJ,3,-0.04749497871138153,0.33241202128861846,0.379907
1460,1,AJ,1,-0.09093331762792423,0.16542668237207575,0.25636
1460,1,AJ,2,0.15709212854920696,0.43458912854920695,0.277497
1460,1,AJ,3,-0.0661588109212834,0.3999841890787166,0.466143
1825,1,AJ,1,-0.08765454508528282,0.11028445491471718,0.197939
1825,1,AJ,2,-0.006245528357604446,0.25293547164239555,0.259181
1825,1,AJ,3,0.09390007344288653,0.6367800734428866,0.54288
365,2,AJ,1,-0.05018741447891373,0.5298705855210862,0.580058
365,2,AJ,2,-0.007856941531966644,0.26710005846803336,0.274957
365,2,AJ,3,0.058044356010880704,0.2030293560108807,0.144985
730,2,AJ,1,-0.03790791023340173,0.39325608976659826,0.431164
730,2,AJ,2,0.03941316036190984,0.3307931603619098,0.29138
730,2,AJ,3,-0.001505250128507829,0.2759507498714922,0.27745600000000004
1095,2,AJ,1,-0.06382294716813791,0.2688930528318621,0.332716
1095,2,AJ,2,0.08374971257610192,0.3711267125761019,0.287377
1095,2,AJ,3,-0.01992676540796373,0.35998023459203626,0.379907
1460,2,AJ,1,-0.017343953038344795,0.23901604696165518,0.25636
1460,2,AJ,2,0.04090766629011128,0.31840466629011127,0.277497
1460,2,AJ,3,-0.02356371325176615,0.4425792867482338,0.466143
1825,2,AJ,1,-0.06349247358406895,0.13444652641593105,0.197939
1825,2,AJ,2,0.0903809719455888,0.3495619719455888,0.259181
1825,2,AJ,3,-0.02688849836151952,0.5159915016384805,0.54288
365,3,AJ,1,0.114608069027342,0.694666069027342,0.580058
365,3,AJ,2,-0.11705313843499995,0.15790386156500005,0.274957
365,3,AJ,3,0.0024450694076579294,0.14743006940765793,0.144985
730,3,AJ,1,0.09677305153997628,0.5279370515399763,0.431164
730,3,AJ,2,-0.08443079280906474,0.20694920719093524,0.29138
730,3,AJ,3,-0.012342258730911437,0.2651137412690886,0.27745600000000004
