time,method,1,2,3
365,AJ,0.0011372253873980986,-0.0014780685613741433,3.408431739760479e-4
365,MSMI-Cox,0.001420000000000033,-0.0014990000000000001,7.899999999999937e-5
365,MSMI-Cox-Boot,0.0012740000000000399,-0.0013310000000000023,5.7000000000002795e-5
365,MSMI-KM,0.001420000000000033,-0.0016270000000000008,2.0700000000000053e-4
365,MSMI-KM-Boot,0.0012740000000000399,-0.0014670000000000028,1.929999999999986e-4
730,AJ,0.001159149125467717,5.836403402016092e-4,-0.0017427894656693562
730,MSMI-Cox,0.0014520000000000095,7.600000000000386e-4,-0.0022120000000000303
730,MSMI-Cox-Boot,0.0014700000000000067,0.0011200000000000326,-0.0025900000000000337
730,MSMI-KM,0.0014520000000000095,5.800000000003291e-5,-0.0015100000000000371
730,MSMI-KM-Boot,0.0014700000000000067,6.00000000000031e-4,-0.002070000000000036
1095,AJ,-0.001345928468091904,0.0014561531832000538,-1.1022471510817098e-4
1095,MSMI-Cox,-7.580000000000069e-4,0.0036150000000000084,-0.002856999999999998
1095,MSMI-Cox-Boot,-0.0017720000000000142,0.004527000000000008,-0.002755
1095,MSMI-KM,-7.580000000000069e-4,0.00220300000000001,-0.0014449999999999906
1095,MSMI-KM-Boot,-0.0017720000000000142,0.003153000000000012,-0.0013809999999999938
1460,AJ,-0.00239895823629421,1.667215327347615e-4,0.0022322367035594822
1460,MSMI-Cox,-0.0017799999999999747,0.003975000000000011,-0.0021949999999999765
1460,MSMI-Cox-Boot,-0.002603999999999977,0.004013000000000012,-0.001408999999999968
1460,MSMI-KM,-0.0017799999999999747,0.0010150000000000122,7.650000000000272e-4
1460,MSMI-KM-Boot,-0.002603999999999977,0.001997000000000004,6.0700000000003e-4
1825,AJ,0.0020975406781766465,-0.0022865327648433427,1.889920866666439e-4
1825,MSMI-Cox,0.0011149999999999988,5.910000000000055e-4,-0.0017060000000000317
1825,MSMI-Cox-Boot,0.0019749999999999993,-7.989999999999939e-4,-0.0011760000000000216
1825,MSMI-KM,0.0011149999999999988,-0.004058999999999989,0.002943999999999983
1825,MSMI-KM-Boot,0.0019749999999999993,-0.004404999999999993,0.0024299999999999712
