time,coverageAJ,coverageMSMI,coverageMSMICox
365,0.8260869565217391,0.5579710144927537,0.5579710144927537
730,0.9508670520231214,0.5809248554913294,0.5809248554913294
1095,0.9649532710280374,0.5420560747663551,0.5420560747663551
1460,0.950561797752809,0.501123595505618,0.501123595505618
1825,0.9334811529933481,0.4678492239467849,0.4678492239467849
