time,coverageAJ,coverageMSMI,coverageMSMICox
365,0.8260869565217391,0.5579710144927537,0.5579710144927537
730,0.9508670520231214,0.5867052023121387,0.5867052023121387
1095,0.9649532710280374,0.5420560747663551,0.5420560747663551
1460,0.950561797752809,0.5191011235955056,0.5191011235955056
1825,0.9334811529933481,0.4656319290465632,0.4656319290465632
