time,coverageAJ,coverageMSMI,coverageMSMICox
365,0.9207547169811321,0.7924528301886793,0.7924528301886793
730,0.9550321199143469,0.8244111349036403,0.8244111349036403
1095,0.9576612903225806,0.8084677419354839,0.8084677419354839
1460,0.95783132530120485,0.7931726907630522,0.7931726907630522
1825,0.9457831325301205,0.748995983935743,0.751004016064257
