time,simulation,method,state,bias,estimate,truth
730,20,Aalen-Johansen,1,-0.0065553757226673726,0.21785762427733263,0.224413
730,20,Aalen-Johansen,2,-0.009871680750195067,0.17790631924980493,0.187778
730,20,Aalen-Johansen,3,0.016427056472861912,0.6042360564728619,0.587809
1095,20,Aalen-Johansen,1,-0.011434885785569199,0.0870901142144308,0.098525
1095,20,Aalen-Johansen,2,-0.02786077259956589,0.10375522740043412,0.131616
1095,20,Aalen-Johansen,3,0.039295658385133936,0.8091546583851339,0.769859
1460,20,Aalen-Johansen,1,6.812924691498023e-4,0.0443582924691498,0.043677
1460,20,Aalen-Johansen,2,-0.023045173382246348,0.059028826617753646,0.082074
1460,20,Aalen-Johansen,3,0.02236388091309549,0.8966128809130955,0.874249
1825,20,Aalen-Johansen,1,-0.004499902510283392,0.014786097489716609,0.019286
1825,20,Aalen-Johansen,2,-0.02231884550545455,0.025698154494545447,0.048017
1825,20,Aalen-Johansen,3,0.026818748015736804,0.9595157480157367,0.9326969999999999
365,21,Aalen-Johansen,1,-0.01784285305054445,0.5062261469494556,0.524069
365,21,Aalen-Johansen,2,-0.006822375283222909,0.1916796247167771,0.198502
365,21,Aalen-Johansen,3,0.02466522833376783,0.3020942283337678,0.277429
730,21,Aalen-Johansen,1,-0.0029908260517378937,0.2214221739482621,0.224413
730,21,Aalen-Johansen,2,-0.022710451930667952,0.16506754806933205,0.187778
730,21,Aalen-Johansen,3,0.025701277982406068,0.6135102779824061,0.587809
1095,21,Aalen-Johansen,1,0.0021844531351946916,0.1007094531351947,0.098525
1095,21,Aalen-Johansen,2,0.0037166872482473357,0.13533268724824735,0.131616
1095,21,Aalen-Johansen,3,-0.005901140383440473,0.7639578596165595,0.769859
1460,21,Aalen-Johansen,1,-0.00675020051709526,0.03692679948290474,0.043677
1460,21,Aalen-Johansen,2,8.40359158006565e-4,0.08291435915800656,0.082074
1460,21,Aalen-Johansen,3,0.00590984135909034,0.8801588413590904,0.874249
1825,21,Aalen-Johansen,1,-8.226002585476275e-4,0.018463399741452374,0.019286
1825,21,Aalen-Johansen,2,-0.01865441913316886,0.029362580866831137,0.048017
1825,21,Aalen-Johansen,3,0.019477019391717976,0.9521740193917179,0.9326969999999999
365,22,Aalen-Johansen,1,-0.01864414380088464,0.5054248561991154,0.524069
365,22,Aalen-Johansen,2,-0.017129809500413096,0.18137219049958692,0.198502
365,22,Aalen-Johansen,3,0.03577395330129757,0.31320295330129755,0.277429
730,22,Aalen-Johansen,1,-0.015153291992545392,0.2092597080074546,0.224413
730,22,Aalen-Johansen,2,-0.031562500222154094,0.1562154997778459,0.187778
730,22,Aalen-Johansen,3,0.04671579221469957,0.6345247922146996,0.587809
1095,22,Aalen-Johansen,1,-0.01499166507370242,0.08353333492629758,0.098525
1095,22,Aalen-Johansen,2,-0.0174165455516737,0.11419945444832631,0.131616
1095,22,Aalen-Johansen,3,0.03240821062537613,0.8022672106253761,0.769859
1460,22,Aalen-Johansen,1,-0.011402756960294122,0.03227424303970588,0.043677
1460,22,Aalen-Johansen,2,0.011113831321277426,0.09318783132127742,0.082074
1460,22,Aalen-Johansen,3,2.8892563901661283e-4,0.8745379256390167,0.874249
1825,22,Aalen-Johansen,1,-0.01121743924007353,0.008068560759926471,0.019286
1825,22,Aalen-Johansen,2,-0.02139820518230931,0.026618794817690687,0.048017
1825,22,Aalen-Johansen,3,0.03261564442238252,0.9653126444223824,0.9326969999999999
365,23,Aalen-Johansen,1,0.0197275760059199,0.5437965760059199,0.524069
365,23,Aalen-Johansen,2,-0.020579947022542455,0.17792205297745756,0.198502
365,23,Aalen-Johansen,3,8.523710166220555e-4,0.27828137101662204,0.277429
730,23,Aalen-Johansen,1,0.006132717848052249,0.23054571784805225,0.224413
730,23,Aalen-Johansen,2,-0.008753540665476706,0.1790244593345233,0.187778
730,23,Aalen-Johansen,3,0.002620822817423818,0.5904298228174238,0.587809
1095,23,Aalen-Johansen,1,0.006558218216658099,0.1050832182166581,0.098525
1095,23,Aalen-Johansen,2,-0.002422101000367133,0.12919389899963288,0.131616
1095,23,Aalen-Johansen,3,-0.004136117216290813,0.7657228827837091,0.769859
1460,23,Aalen-Johansen,1,0.008202615820483976,0.051879615820483976,0.043677
1460,23,Aalen-Johansen,2,-0.006222971847320055,0.07585102815267994,0.082074
1460,23,Aalen-Johansen,3,-0.0019796439731644133,0.8722693560268356,0.874249
1825,23,Aalen-Johansen,1,-0.012165268416796325,0.007120731583203676,0.019286
