time,simulation,method,state,bias,estimate,truth
365,1,Aalen-Johansen,1,-0.012746380863599027,0.511322619136401,0.524069
365,1,Aalen-Johansen,2,-0.026946825348838188,0.17155517465116182,0.198502
365,1,Aalen-Johansen,3,0.039693206212437215,0.3171222062124372,0.277429
730,1,Aalen-Johansen,1,0.012169932834964231,0.23658293283496423,0.224413
730,1,Aalen-Johansen,2,0.0061953324556709155,0.19397333245567092,0.187778
730,1,Aalen-Johansen,3,-0.018365265290635313,0.5694437347093647,0.587809
1095,1,Aalen-Johansen,1,-0.010901691542605868,0.08762330845739413,0.098525
1095,1,Aalen-Johansen,2,0.0178743560523367,0.1494903560523367,0.131616
1095,1,Aalen-Johansen,3,-0.006972664509731219,0.7628863354902687,0.769859
1460,1,Aalen-Johansen,1,-0.002994749644781282,0.04068225035521872,0.043677
1460,1,Aalen-Johansen,2,-0.012723520139104341,0.06935047986089565,0.082074
1460,1,Aalen-Johansen,3,0.01571826978388513,0.8899672697838852,0.874249
1825,1,Aalen-Johansen,1,-0.0012049998421250173,0.018081000157874984,0.019286
1825,1,Aalen-Johansen,2,0.009460564932743928,0.057477564932743926,0.048017
1825,1,Aalen-Johansen,3,-0.008255565090619199,0.9244414349093807,0.9326969999999999
365,2,Aalen-Johansen,1,0.039632832200718005,0.563701832200718,0.524069
365,2,Aalen-Johansen,2,-0.010197113296216753,0.18830488670378326,0.198502
365,2,Aalen-Johansen,3,-0.029435718904501446,0.24799328109549854,0.277429
730,2,Aalen-Johansen,1,-9.386034166195545e-4,0.22347439658338045,0.224413
730,2,Aalen-Johansen,2,-0.02316798211667176,0.16461001788332824,0.187778
730,2,Aalen-Johansen,3,0.024106585533291258,0.6119155855332913,0.587809
1095,2,Aalen-Johansen,1,0.016404689671452796,0.1149296896714528,0.098525
1095,2,Aalen-Johansen,2,0.0014915919127171384,0.13310759191271715,0.131616
1095,2,Aalen-Johansen,3,-0.01789628158416945,0.7519627184158305,0.769859
1460,2,Aalen-Johansen,1,0.027308984797073797,0.0709859847970738,0.043677
1460,2,Aalen-Johansen,2,-0.03407971351572576,0.047994286484274236,0.082074
1460,2,Aalen-Johansen,3,0.0067707287186522525,0.8810197287186523,0.874249
1825,2,Aalen-Johansen,1,0.017521547672556776,0.03680754767255678,0.019286
1825,2,Aalen-Johansen,2,-0.028439714259722335,0.019577285740277662,0.048017
1825,2,Aalen-Johansen,3,0.010918166587166045,0.9436151665871659,0.9326969999999999
365,3,Aalen-Johansen,1,-0.008942911854863955,0.515126088145136,0.524069
365,3,Aalen-Johansen,2,-0.018039349284016543,0.18046265071598347,0.198502
365,3,Aalen-Johansen,3,0.02698226113888047,0.30441126113888045,0.277429
730,3,Aalen-Johansen,1,-0.016945742514684253,0.20746725748531575,0.224413
730,3,Aalen-Johansen,2,0.010677092011551481,0.19845509201155148,0.187778
730,3,Aalen-Johansen,3,0.006268650503132744,0.5940776505031328,0.587809
1095,3,Aalen-Johansen,1,0.023514563226656293,0.1220395632266563,0.098525
1095,3,Aalen-Johansen,2,-0.011676095562761807,0.1199399044372382,0.131616
1095,3,Aalen-Johansen,3,-0.011838467663894292,0.7580205323361057,0.769859
1460,3,Aalen-Johansen,1,0.032131105157264174,0.07580810515726417,0.043677
1460,3,Aalen-Johansen,2,-0.031888538303812455,0.05018546169618754,0.082074
1460,3,Aalen-Johansen,3,-2.4256685345169782e-4,0.8740064331465484,0.874249
1825,3,Aalen-Johansen,1,0.015172229616938263,0.034458229616938264,0.019286
1825,3,Aalen-Johansen,2,-1.7567340638798e-4,0.04784132659361202,0.048017
1825,3,Aalen-Johansen,3,-0.014996556210550072,0.9177004437894498,0.9326969999999999
365,4,Aalen-Johansen,1,-0.01055160993967208,0.5135173900603279,0.524069
365,4,Aalen-Johansen,2,0.01762715287011571,0.21612915287011572,0.198502
365,4,Aalen-Johansen,3,-0.007075542930443657,0.2703534570695563,0.277429
730,4,Aalen-Johansen,1,-0.0031042189257813324,0.22130878107421867,0.224413
730,4,Aalen-Johansen,2,0.03039697878067668,0.21817497878067668,0.187778
730,4,Aalen-Johansen,3,-0.027292759854895876,0.5605162401451041,0.587809
1095,4,Aalen-Johansen,1,-0.011622690322283344,0.08690230967771666,0.098525
1095,4,Aalen-Johansen,2,-0.01125164874847405,0.12036435125152596,0.131616
1095,4,Aalen-Johansen,3,0.022874339070756533,0.7927333390707565,0.769859
1460,4,Aalen-Johansen,1,-0.015162179636999215,0.028514820363000785,0.043677
1460,4,Aalen-Johansen,2,0.013292887810074858,0.09536688781007485,0.082074
1460,4,Aalen-Johansen,3,0.0018692918269236358,0.8761182918269237,0.874249
1825,4,Aalen-Johansen,1,-2.7611975799947397e-4,0.019009880242000527,0.019286
1825,4,Aalen-Johansen,2,0.027010625757035563,0.07502762575703556,0.048017
1825,4,Aalen-Johansen,3,-0.026734505999036595,0.9059624940009633,0.9326969999999999
365,5,Aalen-Johansen,1,-0.010726675551185227,0.5133423244488148,0.524069
365,5,Aalen-Johansen,2,-0.04937260383886749,0.14912939616113252,0.198502
365,5,Aalen-Johansen,3,0.06009927939005272,0.3375282793900527,0.277429
730,5,Aalen-Johansen,1,-0.01333286281876836,0.21108013718123164,0.224413
